unique_id,state,district,disease,no_of_cases,no_of_deaths,outbreak_start_date,reporting_date,current_status,week_number,year,week_date_range
TN/2017/18/1198,Tamil Nadu,The Nilgiris,Acute Gastroenteritis,11,0,01-01-2017,07-01-2017,Under Control,18,2017,Week 18 of 2017
TN/2017/18/1199,Tamil Nadu,The Nilgiris,Fever,16,0,01-01-2017,07-01-2017,Closed,18,2017,Week 18 of 2017
TN/2017/18/1200,Tamil Nadu,Tiruchirappalli,Dengue,6,0,01-01-2017,07-01-2017,Under Control,18,2017,Week 18 of 2017
TN/2017/18/1201,Tamil Nadu,Dharmapuri,Scrub Typhus,4,0,01-01-2017,07-01-2017,Under Surveillance,18,2017,Week 18 of 2017
TN/2017/19/1202,Tamil Nadu,Tirunelveli,Dengue,4,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/19/1203,Tamil Nadu,Tirunelveli,Acute Gastroenteritis,11,0,01-01-2017,07-01-2017,Under Control,19,2017,Week 19 of 2017
TN/2017/19/1204,Tamil Nadu,Tirunelveli,Fever,12,0,01-01-2017,07-01-2017,Closed,19,2017,Week 19 of 2017
TN/2017/19/1205,Tamil Nadu,Nagapattinam,Fever,25,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/19/1206,Tamil Nadu,Ariyalur,Dengue,3,0,01-01-2017,07-01-2017,Under Control,19,2017,Week 19 of 2017
TN/2017/19/1207,Tamil Nadu,Ariyalur,Scrub Typhus,8,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/19/1208,Tamil Nadu,Ariyalur,Acute Gastroenteritis,24,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/19/1209,Tamil Nadu,Ariyalur,Fever,19,0,01-01-2017,07-01-2017,Closed,19,2017,Week 19 of 2017
TN/2017/19/1210,Tamil Nadu,Namakkal,Scrub Typhus,2,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/19/1211,Tamil Nadu,Namakkal,Acute Gastroenteritis,26,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/19/1212,Tamil Nadu,Namakkal,Fever,19,0,01-01-2017,07-01-2017,Under Surveillance,19,2017,Week 19 of 2017
TN/2017/20/1213,Tamil Nadu,Theni,Scrub Typhus,3,0,01-01-2017,07-01-2017,Under Surveillance,20,2017,Week 20 of 2017
TN/2017/20/1214,Tamil Nadu,Tenkasi,Fever,8,0,01-01-2017,07-01-2017,Closed,20,2017,Week 20 of 2017
TN/2017/20/1215,Tamil Nadu,Tirupathur,Scrub Typhus,2,0,01-01-2017,07-01-2017,Under Surveillance,20,2017,Week 20 of 2017
TN/2017/20/1216,Tamil Nadu,Tirunelveli,Dengue,5,0,01-01-2017,07-01-2017,Under Control,20,2017,Week 20 of 2017
TN/2017/20/1217,Tamil Nadu,Tirunelveli,Acute Gastroenteritis,15,1,01-01-2017,07-01-2017,Under Control,20,2017,Week 20 of 2017
TN/2017/20/1218,Tamil Nadu,Tirunelveli,Fever,18,0,01-01-2017,07-01-2017,Closed,20,2017,Week 20 of 2017
TN/2017/20/1219,Tamil Nadu,Madurai,Dengue,6,0,01-01-2017,07-01-2017,Closed,20,2017,Week 20 of 2017
TN/2017/20/1220,Tamil Nadu,Madurai,Scrub Typhus,3,0,01-01-2017,07-01-2017,Under Surveillance,20,2017,Week 20 of 2017
TN/2017/20/1221,Tamil Nadu,Nagapattinam,Dengue,9,0,01-01-2017,07-01-2017,Under Control,20,2017,Week 20 of 2017
TN/2017/20/1222,Tamil Nadu,Nagapattinam,Scrub Typhus,2,0,01-01-2017,07-01-2017,Under Surveillance,20,2017,Week 20 of 2017
TN/2017/20/1223,Tamil Nadu,Nagapattinam,Acute Gastroenteritis,28,0,01-01-2017,07-01-2017,Closed,20,2017,Week 20 of 2017
TN/2017/20/1224,Tamil Nadu,Nagapattinam,Fever,24,0,01-01-2017,07-01-2017,Under Surveillance,20,2017,Week 20 of 2017
TN/2017/20/1225,Tamil Nadu,Pudukkottai,Dengue,5,1,01-01-2017,07-01-2017,Under Control,20,2017,Week 20 of 2017
TN/2017/20/1226,Tamil Nadu,Pudukkottai,Acute Gastroenteritis,20,0,01-01-2017,07-01-2017,Under Control,20,2017,Week 20 of 2017
TN/2017/21/1227,Tamil Nadu,Karur,Dengue,4,0,01-01-2017,07-01-2017,Under Control,21,2017,Week 21 of 2017
TN/2017/21/1228,Tamil Nadu,Karur,Fever,21,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1229,Tamil Nadu,Namakkal,Scrub Typhus,1,1,01-01-2017,07-01-2017,Under Surveillance,21,2017,Week 21 of 2017
TN/2017/21/1230,Tamil Nadu,Namakkal,Acute Gastroenteritis,22,0,01-01-2017,07-01-2017,Under Surveillance,21,2017,Week 21 of 2017
TN/2017/21/1231,Tamil Nadu,Virudhunagar,Scrub Typhus,5,0,01-01-2017,07-01-2017,Under Control,21,2017,Week 21 of 2017
TN/2017/21/1232,Tamil Nadu,Virudhunagar,Fever,12,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1233,Tamil Nadu,Ariyalur,Dengue,3,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1234,Tamil Nadu,Ariyalur,Scrub Typhus,1,0,01-01-2017,07-01-2017,Under Surveillance,21,2017,Week 21 of 2017
TN/2017/21/1235,Tamil Nadu,Ariyalur,Fever,16,0,01-01-2017,07-01-2017,Under Surveillance,21,2017,Week 21 of 2017
TN/2017/21/1236,Tamil Nadu,Tirunelveli,Dengue,3,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1237,Tamil Nadu,Tirunelveli,Scrub Typhus,3,0,01-01-2017,07-01-2017,Under Control,21,2017,Week 21 of 2017
TN/2017/21/1238,Tamil Nadu,Tirunelveli,Acute Gastroenteritis,19,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1239,Tamil Nadu,Tirunelveli,Fever,12,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1240,Tamil Nadu,Tirupathur,Fever,22,0,01-01-2017,07-01-2017,Under Control,21,2017,Week 21 of 2017
TN/2017/21/1241,Tamil Nadu,Krishnagiri,Dengue,5,0,01-01-2017,07-01-2017,Under Control,21,2017,Week 21 of 2017
TN/2017/21/1242,Tamil Nadu,Krishnagiri,Acute Gastroenteritis,21,0,01-01-2017,07-01-2017,Closed,21,2017,Week 21 of 2017
TN/2017/21/1243,Tamil Nadu,Krishnagiri,Fever,19,0,01-01-2017,07-01-2017,Under Surveillance,21,2017,Week 21 of 2017
TN/2017/22/1244,Tamil Nadu,Perambalur,Dengue,8,0,01-01-2017,07-01-2017,Under Control,22,2017,Week 22 of 2017
TN/2017/22/1245,Tamil Nadu,Perambalur,Acute Gastroenteritis,27,0,01-01-2017,07-01-2017,Under Control,22,2017,Week 22 of 2017
TN/2017/22/1246,Tamil Nadu,Ranipet,Dengue,8,0,01-01-2017,07-01-2017,Under Control,22,2017,Week 22 of 2017
TN/2017/22/1247,Tamil Nadu,Vellore,Dengue,1,0,01-01-2017,07-01-2017,Closed,22,2017,Week 22 of 2017
TN/2017/22/1248,Tamil Nadu,Vellore,Scrub Typhus,5,0,01-01-2017,07-01-2017,Closed,22,2017,Week 22 of 2017
TN/2017/22/1249,Tamil Nadu,Vellore,Acute Gastroenteritis,24,0,01-01-2017,07-01-2017,Under Surveillance,22,2017,Week 22 of 2017
TN/2017/23/1250,Tamil Nadu,Sivaganga,Dengue,3,0,01-01-2017,07-01-2017,Under Control,23,2017,Week 23 of 2017
TN/2017/23/1251,Tamil Nadu,Sivaganga,Scrub Typhus,4,0,01-01-2017,07-01-2017,Under Control,23,2017,Week 23 of 2017
TN/2017/23/1252,Tamil Nadu,Sivaganga,Acute Gastroenteritis,62,0,01-01-2017,07-01-2017,Closed,23,2017,Week 23 of 2017
TN/2017/23/1253,Tamil Nadu,Tiruvarur,Dengue,5,0,01-01-2017,07-01-2017,Under Surveillance,23,2017,Week 23 of 2017
TN/2017/23/1254,Tamil Nadu,Namakkal,Scrub Typhus,5,0,01-01-2017,07-01-2017,Under Control,23,2017,Week 23 of 2017
TN/2017/23/1255,Tamil Nadu,Namakkal,Fever,17,0,01-01-2017,07-01-2017,Under Control,23,2017,Week 23 of 2017
TN/2017/23/1256,Tamil Nadu,Kanchipuram,Scrub Typhus,8,0,01-01-2017,07-01-2017,Under Control,23,2017,Week 23 of 2017
TN/2017/23/1257,Tamil Nadu,Perambalur,Scrub Typhus,6,0,01-01-2017,07-01-2017,Under Surveillance,23,2017,Week 23 of 2017
TN/2017/23/1258,Tamil Nadu,Perambalur,Acute Gastroenteritis,68,0,01-01-2017,07-01-2017,Under Surveillance,23,2017,Week 23 of 2017
TN/2017/24/1259,Tamil Nadu,Ariyalur,Scrub Typhus,9,0,01-01-2017,07-01-2017,Under Control,24,2017,Week 24 of 2017
TN/2017/24/1260,Tamil Nadu,Ariyalur,Acute Gastroenteritis,56,0,01-01-2017,07-01-2017,Closed,24,2017,Week 24 of 2017
TN/2017/24/1261,Tamil Nadu,Dindigul,Scrub Typhus,2,0,01-01-2017,07-01-2017,Under Surveillance,24,2017,Week 24 of 2017
TN/2017/24/1262,Tamil Nadu,Dindigul,Fever,15,0,01-01-2017,07-01-2017,Under Surveillance,24,2017,Week 24 of 2017
TN/2017/24/1263,Tamil Nadu,Dharmapuri,Scrub Typhus,4,0,01-01-2017,07-01-2017,Under Control,24,2017,Week 24 of 2017
TN/2017/24/1264,Tamil Nadu,Dharmapuri,Acute Gastroenteritis,62,0,01-01-2017,07-01-2017,Closed,24,2017,Week 24 of 2017
TN/2017/24/1265,Tamil Nadu,Dharmapuri,Fever,32,0,01-01-2017,07-01-2017,Under Surveillance,24,2017,Week 24 of 2017
TN/2017/25/1266,Tamil Nadu,Erode,Fever,16,0,01-01-2017,07-01-2017,Under Control,25,2017,Week 25 of 2017
TN/2017/25/1267,Tamil Nadu,Thiruvallur,Dengue,4,0,01-01-2017,07-01-2017,Under Control,25,2017,Week 25 of 2017
TN/2017/25/1268,Tamil Nadu,Thiruvallur,Scrub Typhus,5,0,01-01-2017,07-01-2017,Under Surveillance,25,2017,Week 25 of 2017
TN/2017/25/1269,Tamil Nadu,Thiruvallur,Acute Gastroenteritis,57,0,01-01-2017,07-01-2017,Under Control,25,2017,Week 25 of 2017
TN/2017/25/1270,Tamil Nadu,Kanniyakumari,Dengue,6,0,01-01-2017,07-01-2017,Under Control,25,2017,Week 25 of 2017
TN/2017/25/1271,Tamil Nadu,Kanniyakumari,Scrub Typhus,2,0,01-01-2017,07-01-2017,Under Control,25,2017,Week 25 of 2017
TN/2017/25/1272,Tamil Nadu,Kanniyakumari,Acute Gastroenteritis,71,0,01-01-2017,07-01-2017,Under Control,25,2017,Week 25 of 2017
TN/2017/25/1273,Tamil Nadu,Kanniyakumari,Fever,15,0,01-01-2017,07-01-2017,Closed,25,2017,Week 25 of 2017
TN/2017/26/1274,Tamil Nadu,The Nilgiris,Dengue,4,0,01-01-2017,07-01-2017,Under Control,26,2017,Week 26 of 2017
TN/2017/26/1275,Tamil Nadu,The Nilgiris,Scrub Typhus,2,0,01-01-2017,07-01-2017,Closed,26,2017,Week 26 of 2017
TN/2017/26/1276,Tamil Nadu,The Nilgiris,Fever,22,0,01-01-2017,07-01-2017,Under Surveillance,26,2017,Week 26 of 2017
TN/2017/26/1277,Tamil Nadu,Thanjavur,Dengue,4,0,01-01-2017,07-01-2017,Under Control,26,2017,Week 26 of 2017
TN/2017/26/1278,Tamil Nadu,Thanjavur,Acute Gastroenteritis,60,0,01-01-2017,07-01-2017,Under Surveillance,26,2017,Week 26 of 2017
TN/2017/26/1279,Tamil Nadu,Thanjavur,Fever,24,0,01-01-2017,07-01-2017,Under Surveillance,26,2017,Week 26 of 2017
TN/2017/26/1280,Tamil Nadu,Tenkasi,Acute Gastroenteritis,63,0,01-01-2017,07-01-2017,Under Surveillance,26,2017,Week 26 of 2017
TN/2017/27/1281,Tamil Nadu,Sivaganga,Scrub Typhus,2,0,01-01-2017,07-01-2017,Closed,27,2017,Week 27 of 2017
TN/2017/27/1282,Tamil Nadu,Karur,Dengue,10,0,01-01-2017,07-01-2017,Closed,27,2017,Week 27 of 2017
TN/2017/27/1283,Tamil Nadu,Karur,Fever,25,0,01-01-2017,07-01-2017,Closed,27,2017,Week 27 of 2017
TN/2017/27/1284,Tamil Nadu,Pudukkottai,Fever,25,0,01-01-2017,07-01-2017,Closed,27,2017,Week 27 of 2017
TN/2017/27/1285,Tamil Nadu,Coimbatore,Scrub Typhus,10,0,01-01-2017,07-01-2017,Under Surveillance,27,2017,Week 27 of 2017
TN/2017/27/1286,Tamil Nadu,Coimbatore,Acute Gastroenteritis,41,0,01-01-2017,07-01-2017,Closed,27,2017,Week 27 of 2017
TN/2017/27/1287,Tamil Nadu,Tuticorin,Acute Gastroenteritis,56,0,01-01-2017,07-01-2017,Closed,27,2017,Week 27 of 2017
TN/2017/28/1288,Tamil Nadu,Tiruvannamalai,Scrub Typhus,6,0,01-01-2017,07-01-2017,Under Surveillance,28,2017,Week 28 of 2017
TN/2017/28/1289,Tamil Nadu,Theni,Dengue,8,0,01-01-2017,07-01-2017,Under Surveillance,28,2017,Week 28 of 2017
TN/2017/28/1290,Tamil Nadu,Theni,Acute Gastroenteritis,49,0,01-01-2017,07-01-2017,Under Control,28,2017,Week 28 of 2017
TN/2017/28/1291,Tamil Nadu,Nagapattinam,Acute Gastroenteritis,52,0,01-01-2017,07-01-2017,Under Control,28,2017,Week 28 of 2017
TN/2017/28/1292,Tamil Nadu,Nagapattinam,Fever,21,0,01-01-2017,07-01-2017,Closed,28,2017,Week 28 of 2017
TN/2017/29/1293,Tamil Nadu,Dindigul,Acute Gastroenteritis,45,0,01-01-2017,07-01-2017,Under Control,29,2017,Week 29 of 2017
TN/2017/29/1294,Tamil Nadu,Namakkal,Scrub Typhus,7,0,01-01-2017,07-01-2017,Closed,29,2017,Week 29 of 2017
TN/2017/29/1295,Tamil Nadu,Cuddalore,Dengue,3,0,01-01-2017,07-01-2017,Under Surveillance,29,2017,Week 29 of 2017
TN/2017/29/1296,Tamil Nadu,Cuddalore,Fever,14,0,01-01-2017,07-01-2017,Under Surveillance,29,2017,Week 29 of 2017
TN/2017/29/1297,Tamil Nadu,Madurai,Dengue,8,0,01-01-2017,07-01-2017,Under Control,29,2017,Week 29 of 2017
TN/2017/29/1298,Tamil Nadu,Madurai,Scrub Typhus,12,0,01-01-2017,07-01-2017,Under Control,29,2017,Week 29 of 2017
TN/2017/29/1299,Tamil Nadu,Madurai,Acute Gastroenteritis,45,0,01-01-2017,07-01-2017,Under Control,29,2017,Week 29 of 2017
TN/2017/30/1300,Tamil Nadu,Madurai,Dengue,10,0,01-01-2017,07-01-2017,Under Control,30,2017,Week 30 of 2017
TN/2017/30/1301,Tamil Nadu,Madurai,Scrub Typhus,11,0,01-01-2017,07-01-2017,Closed,30,2017,Week 30 of 2017
TN/2017/30/1302,Tamil Nadu,Madurai,Acute Gastroenteritis,58,0,01-01-2017,07-01-2017,Under Surveillance,30,2017,Week 30 of 2017
TN/2017/30/1303,Tamil Nadu,Salem,Dengue,15,0,01-01-2017,07-01-2017,Under Control,30,2017,Week 30 of 2017
TN/2017/30/1304,Tamil Nadu,The Nilgiris,Scrub Typhus,5,0,01-01-2017,07-01-2017,Under Surveillance,30,2017,Week 30 of 2017
TN/2017/30/1305,Tamil Nadu,Chengalpattu,Acute Gastroenteritis,48,0,01-01-2017,07-01-2017,Under Control,30,2017,Week 30 of 2017
TN/2017/30/1306,Tamil Nadu,Dindigul,Scrub Typhus,13,0,01-01-2017,07-01-2017,Under Surveillance,30,2017,Week 30 of 2017
TN/2017/30/1307,Tamil Nadu,Dindigul,Acute Gastroenteritis,63,0,01-01-2017,07-01-2017,Under Control,30,2017,Week 30 of 2017
TN/2017/31/1308,Tamil Nadu,Krishnagiri,Scrub Typhus,5,0,01-01-2017,07-01-2017,Under Surveillance,31,2017,Week 31 of 2017
TN/2017/31/1309,Tamil Nadu,Ramanathapuram,Dengue,6,0,01-01-2017,07-01-2017,Under Surveillance,31,2017,Week 31 of 2017
TN/2017/31/1310,Tamil Nadu,Dindigul,Dengue,7,0,01-01-2017,07-01-2017,Under Surveillance,31,2017,Week 31 of 2017
TN/2017/31/1311,Tamil Nadu,Dindigul,Acute Gastroenteritis,60,0,01-01-2017,07-01-2017,Under Surveillance,31,2017,Week 31 of 2017
TN/2017/31/1312,Tamil Nadu,Tiruvarur,Dengue,9,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/31/1313,Tamil Nadu,Tiruvarur,Acute Gastroenteritis,58,0,01-01-2017,07-01-2017,Closed,31,2017,Week 31 of 2017
TN/2017/31/1314,Tamil Nadu,Tiruvarur,Fever,24,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/31/1315,Tamil Nadu,Karur,Dengue,8,0,01-01-2017,07-01-2017,Closed,31,2017,Week 31 of 2017
TN/2017/31/1316,Tamil Nadu,Karur,Acute Gastroenteritis,52,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/31/1317,Tamil Nadu,Tiruppur,Fever,19,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/31/1318,Tamil Nadu,Mayiladuthurai,Scrub Typhus,5,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/31/1319,Tamil Nadu,Mayiladuthurai,Fever,18,0,01-01-2017,07-01-2017,Under Surveillance,31,2017,Week 31 of 2017
TN/2017/31/1320,Tamil Nadu,Thanjavur,Scrub Typhus,3,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/31/1321,Tamil Nadu,Thanjavur,Fever,20,0,01-01-2017,07-01-2017,Under Control,31,2017,Week 31 of 2017
TN/2017/32/1322,Tamil Nadu,Villupuram,Dengue,17,0,01-01-2017,07-01-2017,Under Surveillance,32,2017,Week 32 of 2017
TN/2017/32/1323,Tamil Nadu,Chennai,Dengue,18,0,01-01-2017,07-01-2017,Closed,32,2017,Week 32 of 2017
TN/2017/32/1324,Tamil Nadu,Chennai,Scrub Typhus,10,0,01-01-2017,07-01-2017,Closed,32,2017,Week 32 of 2017
TN/2017/32/1325,Tamil Nadu,Chennai,Acute Gastroenteritis,23,0,01-01-2017,07-01-2017,Under Control,32,2017,Week 32 of 2017
TN/2017/32/1326,Tamil Nadu,Ranipet,Acute Gastroenteritis,27,0,01-01-2017,07-01-2017,Closed,32,2017,Week 32 of 2017
TN/2017/32/1327,Tamil Nadu,Ranipet,Fever,15,0,01-01-2017,07-01-2017,Under Control,32,2017,Week 32 of 2017
TN/2017/33/1328,Tamil Nadu,Ramanathapuram,Acute Gastroenteritis,35,0,01-01-2017,07-01-2017,Under Control,33,2017,Week 33 of 2017
TN/2017/33/1329,Tamil Nadu,Tiruppur,Scrub Typhus,8,0,01-01-2017,07-01-2017,Closed,33,2017,Week 33 of 2017
TN/2017/33/1330,Tamil Nadu,Tiruppur,Acute Gastroenteritis,23,0,01-01-2017,07-01-2017,Under Control,33,2017,Week 33 of 2017
TN/2017/33/1331,Tamil Nadu,Coimbatore,Dengue,11,0,01-01-2017,07-01-2017,Under Surveillance,33,2017,Week 33 of 2017
TN/2017/33/1332,Tamil Nadu,Karur,Scrub Typhus,9,0,01-01-2017,07-01-2017,Closed,33,2017,Week 33 of 2017
TN/2017/33/1333,Tamil Nadu,Karur,Acute Gastroenteritis,36,0,01-01-2017,07-01-2017,Under Surveillance,33,2017,Week 33 of 2017
TN/2017/33/1334,Tamil Nadu,Chennai,Dengue,10,0,01-01-2017,07-01-2017,Under Surveillance,33,2017,Week 33 of 2017
TN/2017/33/1335,Tamil Nadu,Chennai,Acute Gastroenteritis,30,0,01-01-2017,07-01-2017,Under Control,33,2017,Week 33 of 2017
TN/2017/34/1336,Tamil Nadu,Tuticorin,Dengue,9,0,01-01-2017,07-01-2017,Closed,34,2017,Week 34 of 2017
TN/2017/34/1337,Tamil Nadu,Tuticorin,Acute Gastroenteritis,41,0,01-01-2017,07-01-2017,Under Control,34,2017,Week 34 of 2017
TN/2017/34/1338,Tamil Nadu,Kanchipuram,Fever,15,0,01-01-2017,07-01-2017,Under Control,34,2017,Week 34 of 2017
TN/2017/34/1339,Tamil Nadu,Ramanathapuram,Scrub Typhus,10,0,01-01-2017,07-01-2017,Under Surveillance,34,2017,Week 34 of 2017
TN/2017/34/1340,Tamil Nadu,Ramanathapuram,Acute Gastroenteritis,33,0,01-01-2017,07-01-2017,Under Control,34,2017,Week 34 of 2017
TN/2017/34/1341,Tamil Nadu,Salem,Dengue,13,0,01-01-2017,07-01-2017,Closed,34,2017,Week 34 of 2017
TN/2017/34/1342,Tamil Nadu,Salem,Fever,17,0,01-01-2017,07-01-2017,Closed,34,2017,Week 34 of 2017
TN/2017/34/1343,Tamil Nadu,Tiruchirappalli,Dengue,19,0,01-01-2017,07-01-2017,Closed,34,2017,Week 34 of 2017
TN/2017/34/1344,Tamil Nadu,Sivaganga,Scrub Typhus,11,0,01-01-2017,07-01-2017,Under Surveillance,34,2017,Week 34 of 2017
TN/2017/35/1345,Tamil Nadu,Tuticorin,Scrub Typhus,6,0,01-01-2017,07-01-2017,Closed,35,2017,Week 35 of 2017
TN/2017/35/1346,Tamil Nadu,Tuticorin,Fever,17,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/35/1347,Tamil Nadu,Coimbatore,Fever,15,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/35/1348,Tamil Nadu,Villupuram,Dengue,17,0,01-01-2017,07-01-2017,Under Surveillance,35,2017,Week 35 of 2017
TN/2017/35/1349,Tamil Nadu,Villupuram,Acute Gastroenteritis,37,0,01-01-2017,07-01-2017,Under Surveillance,35,2017,Week 35 of 2017
TN/2017/35/1350,Tamil Nadu,Dindigul,Dengue,23,0,01-01-2017,07-01-2017,Closed,35,2017,Week 35 of 2017
TN/2017/35/1351,Tamil Nadu,Dindigul,Scrub Typhus,13,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/35/1352,Tamil Nadu,Dindigul,Fever,21,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/35/1353,Tamil Nadu,Tirunelveli,Acute Gastroenteritis,34,0,01-01-2017,07-01-2017,Under Surveillance,35,2017,Week 35 of 2017
TN/2017/35/1354,Tamil Nadu,Tenkasi,Dengue,20,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/35/1355,Tamil Nadu,Thanjavur,Scrub Typhus,8,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/35/1356,Tamil Nadu,Dharmapuri,Dengue,10,0,01-01-2017,07-01-2017,Under Surveillance,35,2017,Week 35 of 2017
TN/2017/35/1357,Tamil Nadu,Tirupathur,Dengue,16,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017
TN/2017/36/1358,Tamil Nadu,Villupuram,Fever,22,0,01-01-2017,07-01-2017,Under Control,36,2017,Week 36 of 2017
TN/2017/36/1359,Tamil Nadu,Cuddalore,Dengue,31,0,01-01-2017,07-01-2017,Under Surveillance,36,2017,Week 36 of 2017
TN/2017/36/1360,Tamil Nadu,Cuddalore,Fever,23,0,01-01-2017,07-01-2017,Closed,36,2017,Week 36 of 2017
TN/2017/36/1361,Tamil Nadu,Namakkal,Scrub Typhus,17,0,01-01-2017,07-01-2017,Closed,36,2017,Week 36 of 2017
TN/2017/36/1362,Tamil Nadu,Namakkal,Acute Gastroenteritis,22,0,01-01-2017,07-01-2017,Closed,36,2017,Week 36 of 2017
TN/2017/37/1363,Tamil Nadu,Chennai,Dengue,33,0,01-01-2017,07-01-2017,Under Control,37,2017,Week 37 of 2017
TN/2017/37/1364,Tamil Nadu,Chennai,Acute Gastroenteritis,19,0,01-01-2017,07-01-2017,Under Control,37,2017,Week 37 of 2017
TN/2017/37/1365,Tamil Nadu,Chennai,Fever,26,0,01-01-2017,07-01-2017,Under Surveillance,37,2017,Week 37 of 2017
TN/2017/37/1366,Tamil Nadu,Tiruchirappalli,Acute Gastroenteritis,16,0,01-01-2017,07-01-2017,Under Surveillance,37,2017,Week 37 of 2017
TN/2017/37/1367,Tamil Nadu,Kanniyakumari,Scrub Typhus,23,0,01-01-2017,07-01-2017,Under Surveillance,37,2017,Week 37 of 2017
TN/2017/37/1368,Tamil Nadu,Ariyalur,Dengue,26,0,01-01-2017,07-01-2017,Under Surveillance,37,2017,Week 37 of 2017
TN/2017/37/1369,Tamil Nadu,Ariyalur,Scrub Typhus,16,0,01-01-2017,07-01-2017,Under Control,37,2017,Week 37 of 2017
TN/2017/37/1370,Tamil Nadu,Pudukkottai,Fever,20,0,01-01-2017,07-01-2017,Under Surveillance,37,2017,Week 37 of 2017
TN/2017/37/1371,Tamil Nadu,Erode,Scrub Typhus,30,0,01-01-2017,07-01-2017,Under Surveillance,37,2017,Week 37 of 2017
TN/2017/37/1372,Tamil Nadu,Nagapattinam,Acute Gastroenteritis,20,0,01-01-2017,07-01-2017,Closed,37,2017,Week 37 of 2017
TN/2017/37/1373,Tamil Nadu,Nagapattinam,Fever,30,0,01-01-2017,07-01-2017,Closed,37,2017,Week 37 of 2017
TN/2017/38/1374,Tamil Nadu,Villupuram,Fever,18,0,01-01-2017,07-01-2017,Under Surveillance,38,2017,Week 38 of 2017
TN/2017/38/1375,Tamil Nadu,Sivaganga,Acute Gastroenteritis,19,0,01-01-2017,07-01-2017,Under Control,38,2017,Week 38 of 2017
TN/2017/38/1376,Tamil Nadu,Dharmapuri,Acute Gastroenteritis,25,0,01-01-2017,07-01-2017,Under Control,38,2017,Week 38 of 2017
TN/2017/38/1377,Tamil Nadu,Dharmapuri,Fever,29,0,01-01-2017,07-01-2017,Closed,38,2017,Week 38 of 2017
TN/2017/38/1378,Tamil Nadu,Erode,Scrub Typhus,23,0,01-01-2017,07-01-2017,Under Surveillance,38,2017,Week 38 of 2017
TN/2017/38/1379,Tamil Nadu,Erode,Acute Gastroenteritis,19,0,01-01-2017,07-01-2017,Closed,38,2017,Week 38 of 2017
TN/2017/38/1380,Tamil Nadu,Coimbatore,Fever,18,0,01-01-2017,07-01-2017,Under Surveillance,38,2017,Week 38 of 2017
TN/2017/39/1381,Tamil Nadu,Kallakurichi,Dengue,32,0,01-01-2017,07-01-2017,Under Control,39,2017,Week 39 of 2017
TN/2017/39/1382,Tamil Nadu,Kallakurichi,Scrub Typhus,16,0,01-01-2017,07-01-2017,Closed,39,2017,Week 39 of 2017
TN/2017/39/1383,Tamil Nadu,Kallakurichi,Acute Gastroenteritis,18,0,01-01-2017,07-01-2017,Closed,39,2017,Week 39 of 2017
TN/2017/39/1384,Tamil Nadu,Dindigul,Scrub Typhus,18,0,01-01-2017,07-01-2017,Under Control,39,2017,Week 39 of 2017
TN/2017/39/1385,Tamil Nadu,Dindigul,Fever,28,0,01-01-2017,07-01-2017,Closed,39,2017,Week 39 of 2017
TN/2017/39/1386,Tamil Nadu,Salem,Dengue,36,0,01-01-2017,07-01-2017,Closed,39,2017,Week 39 of 2017
TN/2017/39/1387,Tamil Nadu,Salem,Acute Gastroenteritis,24,0,01-01-2017,07-01-2017,Under Control,39,2017,Week 39 of 2017
