date,year,month,fortnight,district,state,aedes_larval_index,house_index,container_index,risk_level
2025-04-10,2025,4,1,Cuddalore,Tamil Nadu,4.94,4.4,2.54,Low
2025-04-24,2025,4,2,Cuddalore,Tamil Nadu,3.99,2.8,2.2,Low
2025-05-08,2025,5,1,Cuddalore,Tamil Nadu,3.46,2.76,2.42,Low
2025-05-22,2025,5,2,Cuddalore,Tamil Nadu,5.9,4.17,3.07,Low
2025-06-05,2025,6,1,Cuddalore,Tamil Nadu,12.81,11.08,6.72,Medium
2025-06-19,2025,6,2,Cuddalore,Tamil Nadu,9.08,7.24,4.84,Medium
2025-07-03,2025,7,1,Cuddalore,Tamil Nadu,13.1,8.1,8.44,Medium
2025-07-17,2025,7,2,Cuddalore,Tamil Nadu,11.8,9.38,8.1,Medium
2025-07-31,2025,7,2,Cuddalore,Tamil Nadu,8.03,5.97,4.66,Medium
2025-08-14,2025,8,1,Cuddalore,Tamil Nadu,14.72,10.6,7.38,Medium
2025-08-28,2025,8,2,Cuddalore,Tamil Nadu,20.59,14.77,9.24,High
2025-09-11,2025,9,1,Cuddalore,Tamil Nadu,14.97,9.92,6.25,Medium
2025-09-25,2025,9,2,Cuddalore,Tamil Nadu,16.31,12.7,10.79,High
2025-10-09,2025,10,1,Cuddalore,Tamil Nadu,36.14,25.43,23.16,High
2025-10-23,2025,10,2,Cuddalore,Tamil Nadu,30.96,19.31,17.64,High
2025-11-06,2025,11,1,Cuddalore,Tamil Nadu,62.81,45.15,30.71,High
2025-11-20,2025,11,2,Cuddalore,Tamil Nadu,19.7,12.72,10.44,High
2025-12-04,2025,12,1,Cuddalore,Tamil Nadu,40.55,25.31,27.65,High
2025-12-18,2025,12,2,Cuddalore,Tamil Nadu,59.51,46.18,38.59,High
2015-01-01,2015,1,1,Dharmapuri,Tamil Nadu,2.5,1.86,1.47,Low
2015-01-15,2015,1,1,Dharmapuri,Tamil Nadu,3.39,2.83,1.64,Low
2015-01-29,2015,1,2,Dharmapuri,Tamil Nadu,3.71,2.36,2.46,Low
2015-02-12,2015,2,1,Dharmapuri,Tamil Nadu,3.57,2.33,2.2,Low
2015-02-26,2015,2,2,Dharmapuri,Tamil Nadu,2.45,1.77,1.36,Low
2015-03-12,2015,3,1,Dharmapuri,Tamil Nadu,3.1,2.73,1.87,Low
2015-03-26,2015,3,2,Dharmapuri,Tamil Nadu,3.51,2.96,2.4,Low
2015-04-09,2015,4,1,Dharmapuri,Tamil Nadu,3.25,2.91,1.38,Low
2015-04-23,2015,4,2,Dharmapuri,Tamil Nadu,4.66,3.19,2.05,Low
2015-05-07,2015,5,1,Dharmapuri,Tamil Nadu,6.48,5.14,3.33,Low
2015-05-21,2015,5,2,Dharmapuri,Tamil Nadu,4.69,3.66,3.15,Low
2015-06-04,2015,6,1,Dharmapuri,Tamil Nadu,13.18,8.76,7.02,Medium
2015-06-18,2015,6,2,Dharmapuri,Tamil Nadu,10.8,9.14,7.0,Medium
2015-07-02,2015,7,1,Dharmapuri,Tamil Nadu,12.17,8.59,7.79,Medium
2015-07-16,2015,7,2,Dharmapuri,Tamil Nadu,9.33,7.91,5.5,Medium
2015-07-30,2015,7,2,Dharmapuri,Tamil Nadu,9.07,7.07,4.75,Medium
2015-08-13,2015,8,1,Dharmapuri,Tamil Nadu,18.23,13.9,10.6,High
2015-08-27,2015,8,2,Dharmapuri,Tamil Nadu,12.71,10.01,7.26,Medium
2015-09-10,2015,9,1,Dharmapuri,Tamil Nadu,23.08,14.26,13.42,High
2015-09-24,2015,9,2,Dharmapuri,Tamil Nadu,17.74,13.43,8.3,High
2015-10-08,2015,10,1,Dharmapuri,Tamil Nadu,21.95,13.7,11.69,High
2015-10-22,2015,10,2,Dharmapuri,Tamil Nadu,36.45,23.89,16.79,High
2015-11-05,2015,11,1,Dharmapuri,Tamil Nadu,23.82,14.66,12.37,High
2015-11-19,2015,11,2,Dharmapuri,Tamil Nadu,26.52,19.76,13.65,High
2015-12-03,2015,12,1,Dharmapuri,Tamil Nadu,61.33,39.47,33.84,High
2015-12-17,2015,12,2,Dharmapuri,Tamil Nadu,30.6,19.01,17.51,High
2015-12-31,2015,12,2,Dharmapuri,Tamil Nadu,22.34,19.29,12.67,High
2016-01-14,2016,1,1,Dharmapuri,Tamil Nadu,3.56,2.19,1.53,Low
2016-01-28,2016,1,2,Dharmapuri,Tamil Nadu,2.45,1.61,1.38,Low
2016-02-11,2016,2,1,Dharmapuri,Tamil Nadu,3.23,1.98,2.21,Low
2016-02-25,2016,2,2,Dharmapuri,Tamil Nadu,3.41,2.35,1.44,Low
2016-03-10,2016,3,1,Dharmapuri,Tamil Nadu,2.6,1.66,1.14,Low
2016-03-24,2016,3,2,Dharmapuri,Tamil Nadu,3.02,2.03,1.53,Low
2016-04-07,2016,4,1,Dharmapuri,Tamil Nadu,4.82,3.88,3.3,Low
2016-04-21,2016,4,2,Dharmapuri,Tamil Nadu,3.43,2.45,1.94,Low
2016-05-05,2016,5,1,Dharmapuri,Tamil Nadu,3.33,2.0,2.0,Low
2016-05-19,2016,5,2,Dharmapuri,Tamil Nadu,4.23,3.06,2.31,Low
2016-06-02,2016,6,1,Dharmapuri,Tamil Nadu,12.2,7.41,6.11,Medium
2016-06-16,2016,6,2,Dharmapuri,Tamil Nadu,14.18,8.93,9.74,Medium
2016-06-30,2016,6,2,Dharmapuri,Tamil Nadu,11.86,9.71,5.87,Medium
2016-07-14,2016,7,1,Dharmapuri,Tamil Nadu,11.2,7.52,4.81,Medium
2016-07-28,2016,7,2,Dharmapuri,Tamil Nadu,7.18,6.03,4.33,Low
2016-08-11,2016,8,1,Dharmapuri,Tamil Nadu,25.66,19.05,17.36,High
2016-08-25,2016,8,2,Dharmapuri,Tamil Nadu,15.08,10.32,7.62,High
2016-09-08,2016,9,1,Dharmapuri,Tamil Nadu,13.98,12.55,6.6,Medium
2016-09-22,2016,9,2,Dharmapuri,Tamil Nadu,22.05,18.72,10.31,High
2016-10-06,2016,10,1,Dharmapuri,Tamil Nadu,17.96,12.98,12.45,High
2016-10-20,2016,10,2,Dharmapuri,Tamil Nadu,18.08,15.18,9.04,High
2016-11-03,2016,11,1,Dharmapuri,Tamil Nadu,31.56,22.91,18.1,High
2016-11-17,2016,11,2,Dharmapuri,Tamil Nadu,22.26,18.73,14.69,High
2016-12-01,2016,12,1,Dharmapuri,Tamil Nadu,15.64,12.63,6.91,High
2016-12-15,2016,12,1,Dharmapuri,Tamil Nadu,17.39,13.3,9.06,High
2016-12-29,2016,12,2,Dharmapuri,Tamil Nadu,30.4,27.33,13.39,High
2017-01-12,2017,1,1,Dharmapuri,Tamil Nadu,3.24,2.33,1.43,Low
2017-01-26,2017,1,2,Dharmapuri,Tamil Nadu,2.59,2.29,1.72,Low
2017-02-09,2017,2,1,Dharmapuri,Tamil Nadu,3.49,3.13,1.61,Low
2017-02-23,2017,2,2,Dharmapuri,Tamil Nadu,3.31,2.65,1.8,Low
2017-03-09,2017,3,1,Dharmapuri,Tamil Nadu,2.9,2.05,1.68,Low
2017-03-23,2017,3,2,Dharmapuri,Tamil Nadu,3.48,2.26,1.88,Low
2017-04-06,2017,4,1,Dharmapuri,Tamil Nadu,4.53,3.49,2.1,Low
2017-04-20,2017,4,2,Dharmapuri,Tamil Nadu,4.39,2.67,2.22,Low
2017-05-04,2017,5,1,Dharmapuri,Tamil Nadu,4.54,3.49,2.17,Low
2017-05-18,2017,5,2,Dharmapuri,Tamil Nadu,6.19,4.77,3.95,Low
2017-06-01,2017,6,1,Dharmapuri,Tamil Nadu,12.09,9.47,6.61,Medium
2017-06-15,2017,6,1,Dharmapuri,Tamil Nadu,13.31,9.03,7.0,Medium
2017-06-29,2017,6,2,Dharmapuri,Tamil Nadu,10.32,7.78,5.02,Medium
2017-07-13,2017,7,1,Dharmapuri,Tamil Nadu,6.94,5.2,3.37,Low
2017-07-27,2017,7,2,Dharmapuri,Tamil Nadu,9.89,6.01,5.69,Medium
2017-08-10,2017,8,1,Dharmapuri,Tamil Nadu,14.59,9.52,7.9,Medium
2017-08-24,2017,8,2,Dharmapuri,Tamil Nadu,21.24,16.73,12.0,High
2017-09-07,2017,9,1,Dharmapuri,Tamil Nadu,28.29,21.4,18.93,High
2017-09-21,2017,9,2,Dharmapuri,Tamil Nadu,23.57,14.3,15.52,High
2017-10-05,2017,10,1,Dharmapuri,Tamil Nadu,28.22,24.47,16.34,High
2017-10-19,2017,10,2,Dharmapuri,Tamil Nadu,48.11,35.07,30.07,High
2017-11-02,2017,11,1,Dharmapuri,Tamil Nadu,57.34,44.25,26.05,High
2017-11-16,2017,11,2,Dharmapuri,Tamil Nadu,17.63,11.63,8.36,High
2017-11-30,2017,11,2,Dharmapuri,Tamil Nadu,25.16,19.29,14.5,High
2017-12-14,2017,12,1,Dharmapuri,Tamil Nadu,22.5,17.65,9.55,High
2017-12-28,2017,12,2,Dharmapuri,Tamil Nadu,28.78,18.75,15.99,High
2018-01-11,2018,1,1,Dharmapuri,Tamil Nadu,2.66,1.82,1.38,Low
2018-01-25,2018,1,2,Dharmapuri,Tamil Nadu,3.37,2.04,2.0,Low
2018-02-08,2018,2,1,Dharmapuri,Tamil Nadu,3.2,2.69,2.18,Low
2018-02-22,2018,2,2,Dharmapuri,Tamil Nadu,2.57,1.66,1.71,Low
2018-03-08,2018,3,1,Dharmapuri,Tamil Nadu,3.13,2.41,1.87,Low
2018-03-22,2018,3,2,Dharmapuri,Tamil Nadu,3.21,2.82,2.24,Low
2018-04-05,2018,4,1,Dharmapuri,Tamil Nadu,5.64,3.87,3.74,Low
2018-04-19,2018,4,2,Dharmapuri,Tamil Nadu,3.37,2.26,2.26,Low
2018-05-03,2018,5,1,Dharmapuri,Tamil Nadu,3.66,2.44,1.62,Low
2018-05-17,2018,5,2,Dharmapuri,Tamil Nadu,5.39,4.04,3.25,Low
2018-05-31,2018,5,2,Dharmapuri,Tamil Nadu,4.92,4.07,3.09,Low
2018-06-14,2018,6,1,Dharmapuri,Tamil Nadu,10.67,7.72,4.94,Medium
2018-06-28,2018,6,2,Dharmapuri,Tamil Nadu,12.19,9.67,8.29,Medium
2018-07-12,2018,7,1,Dharmapuri,Tamil Nadu,7.83,6.53,4.93,Low
2018-07-26,2018,7,2,Dharmapuri,Tamil Nadu,13.31,11.84,6.9,Medium
2018-08-09,2018,8,1,Dharmapuri,Tamil Nadu,10.45,8.38,6.47,Medium
2018-08-23,2018,8,2,Dharmapuri,Tamil Nadu,12.76,8.45,7.04,Medium
2018-09-06,2018,9,1,Dharmapuri,Tamil Nadu,11.91,8.67,7.07,Medium
2018-09-20,2018,9,2,Dharmapuri,Tamil Nadu,15.9,10.65,8.29,High
2018-10-04,2018,10,1,Dharmapuri,Tamil Nadu,30.68,20.24,19.48,High
2018-10-18,2018,10,2,Dharmapuri,Tamil Nadu,27.4,19.48,17.14,High
2018-11-01,2018,11,1,Dharmapuri,Tamil Nadu,44.82,38.27,20.39,High
2018-11-15,2018,11,1,Dharmapuri,Tamil Nadu,23.72,16.91,11.9,High
2018-11-29,2018,11,2,Dharmapuri,Tamil Nadu,16.4,12.23,7.1,High
2018-12-13,2018,12,1,Dharmapuri,Tamil Nadu,25.45,17.69,16.36,High
2018-12-27,2018,12,2,Dharmapuri,Tamil Nadu,22.62,15.62,14.88,High
2019-01-10,2019,1,1,Dharmapuri,Tamil Nadu,3.43,2.84,1.52,Low
2019-01-24,2019,1,2,Dharmapuri,Tamil Nadu,3.23,2.85,1.95,Low
2019-02-07,2019,2,1,Dharmapuri,Tamil Nadu,2.8,2.1,1.66,Low
2019-02-21,2019,2,2,Dharmapuri,Tamil Nadu,3.2,2.04,1.58,Low
2019-03-07,2019,3,1,Dharmapuri,Tamil Nadu,3.36,2.88,1.48,Low
2019-03-21,2019,3,2,Dharmapuri,Tamil Nadu,3.58,2.5,2.14,Low
2019-04-04,2019,4,1,Dharmapuri,Tamil Nadu,4.61,3.89,3.15,Low
2019-04-18,2019,4,2,Dharmapuri,Tamil Nadu,3.7,3.17,1.63,Low
2019-05-02,2019,5,1,Dharmapuri,Tamil Nadu,4.33,3.56,2.61,Low
2019-05-16,2019,5,2,Dharmapuri,Tamil Nadu,4.66,4.02,2.1,Low
2019-05-30,2019,5,2,Dharmapuri,Tamil Nadu,4.69,3.82,2.54,Low
2019-06-13,2019,6,1,Dharmapuri,Tamil Nadu,11.39,8.14,5.13,Medium
2019-06-27,2019,6,2,Dharmapuri,Tamil Nadu,14.23,10.88,6.5,Medium
2019-07-11,2019,7,1,Dharmapuri,Tamil Nadu,9.48,7.14,5.51,Medium
2019-07-25,2019,7,2,Dharmapuri,Tamil Nadu,8.04,6.82,5.22,Medium
2019-08-08,2019,8,1,Dharmapuri,Tamil Nadu,21.61,13.65,14.08,High
2019-08-22,2019,8,2,Dharmapuri,Tamil Nadu,14.73,11.92,7.5,Medium
2019-09-05,2019,9,1,Dharmapuri,Tamil Nadu,29.84,24.4,12.94,High
2019-09-19,2019,9,2,Dharmapuri,Tamil Nadu,14.65,12.69,6.07,Medium
2019-10-03,2019,10,1,Dharmapuri,Tamil Nadu,41.61,33.44,24.53,High
2019-10-17,2019,10,2,Dharmapuri,Tamil Nadu,35.08,23.67,23.95,High
2019-10-31,2019,10,2,Dharmapuri,Tamil Nadu,27.41,22.82,14.2,High
2019-11-14,2019,11,1,Dharmapuri,Tamil Nadu,29.8,17.98,16.79,High
2019-11-28,2019,11,2,Dharmapuri,Tamil Nadu,30.0,21.32,15.21,High
2019-12-12,2019,12,1,Dharmapuri,Tamil Nadu,21.88,16.54,11.64,High
2019-12-26,2019,12,2,Dharmapuri,Tamil Nadu,30.21,22.71,16.69,High
2020-01-09,2020,1,1,Dharmapuri,Tamil Nadu,2.88,2.58,1.37,Low
2020-01-23,2020,1,2,Dharmapuri,Tamil Nadu,2.53,2.02,1.46,Low
2020-02-06,2020,2,1,Dharmapuri,Tamil Nadu,2.92,2.12,1.86,Low
2020-02-20,2020,2,2,Dharmapuri,Tamil Nadu,2.63,2.23,1.56,Low
2020-03-05,2020,3,1,Dharmapuri,Tamil Nadu,2.9,2.14,1.38,Low
2020-03-19,2020,3,2,Dharmapuri,Tamil Nadu,3.31,2.5,1.64,Low
2020-04-02,2020,4,1,Dharmapuri,Tamil Nadu,4.15,3.73,2.2,Low
2020-04-16,2020,4,2,Dharmapuri,Tamil Nadu,4.76,3.35,1.98,Low
2020-04-30,2020,4,2,Dharmapuri,Tamil Nadu,4.32,3.13,2.01,Low
2020-05-14,2020,5,1,Dharmapuri,Tamil Nadu,3.76,3.29,2.46,Low
2020-05-28,2020,5,2,Dharmapuri,Tamil Nadu,4.65,3.02,2.03,Low
2020-06-11,2020,6,1,Dharmapuri,Tamil Nadu,8.74,7.14,5.93,Medium
2020-06-25,2020,6,2,Dharmapuri,Tamil Nadu,9.45,6.01,5.23,Medium
2020-07-09,2020,7,1,Dharmapuri,Tamil Nadu,9.05,6.45,5.31,Medium
2020-07-23,2020,7,2,Dharmapuri,Tamil Nadu,14.0,8.86,5.75,Medium
2020-08-06,2020,8,1,Dharmapuri,Tamil Nadu,29.03,19.44,12.08,High
2020-08-20,2020,8,2,Dharmapuri,Tamil Nadu,20.54,12.56,10.63,High
2020-09-03,2020,9,1,Dharmapuri,Tamil Nadu,14.73,10.35,7.85,Medium
2020-09-17,2020,9,2,Dharmapuri,Tamil Nadu,26.84,20.2,17.67,High
2020-10-01,2020,10,1,Dharmapuri,Tamil Nadu,35.9,21.65,22.74,High
2020-10-15,2020,10,1,Dharmapuri,Tamil Nadu,27.43,24.6,14.95,High
2020-10-29,2020,10,2,Dharmapuri,Tamil Nadu,37.27,30.8,17.69,High
2020-11-12,2020,11,1,Dharmapuri,Tamil Nadu,32.26,28.96,21.2,High
2020-11-26,2020,11,2,Dharmapuri,Tamil Nadu,15.75,12.79,7.93,High
2020-12-10,2020,12,1,Dharmapuri,Tamil Nadu,25.6,18.46,12.04,High
2020-12-24,2020,12,2,Dharmapuri,Tamil Nadu,43.11,30.23,27.95,High
2021-01-07,2021,1,1,Dharmapuri,Tamil Nadu,2.59,1.79,1.22,Low
2021-01-21,2021,1,2,Dharmapuri,Tamil Nadu,4.18,2.59,1.91,Low
2021-02-04,2021,2,1,Dharmapuri,Tamil Nadu,4.45,3.06,2.34,Low
2021-02-18,2021,2,2,Dharmapuri,Tamil Nadu,2.86,2.47,1.92,Low
2021-03-04,2021,3,1,Dharmapuri,Tamil Nadu,2.99,2.09,1.29,Low
2021-03-18,2021,3,2,Dharmapuri,Tamil Nadu,3.61,2.23,1.77,Low
2021-04-01,2021,4,1,Dharmapuri,Tamil Nadu,3.68,2.56,1.65,Low
2021-04-15,2021,4,1,Dharmapuri,Tamil Nadu,4.45,2.83,2.63,Low
2021-04-29,2021,4,2,Dharmapuri,Tamil Nadu,3.98,2.47,2.68,Low
2021-05-13,2021,5,1,Dharmapuri,Tamil Nadu,4.58,3.88,2.58,Low
2021-05-27,2021,5,2,Dharmapuri,Tamil Nadu,3.63,3.22,1.72,Low
2021-06-10,2021,6,1,Dharmapuri,Tamil Nadu,15.02,9.77,9.86,High
2021-06-24,2021,6,2,Dharmapuri,Tamil Nadu,8.68,6.54,5.48,Medium
2021-07-08,2021,7,1,Dharmapuri,Tamil Nadu,10.42,9.09,6.73,Medium
2021-07-22,2021,7,2,Dharmapuri,Tamil Nadu,17.6,11.61,8.54,High
2021-08-05,2021,8,1,Dharmapuri,Tamil Nadu,18.82,13.42,9.75,High
2021-08-19,2021,8,2,Dharmapuri,Tamil Nadu,12.83,8.31,7.79,Medium
2021-09-02,2021,9,1,Dharmapuri,Tamil Nadu,12.77,8.85,7.04,Medium
2021-09-16,2021,9,2,Dharmapuri,Tamil Nadu,26.88,22.09,15.96,High
2021-09-30,2021,9,2,Dharmapuri,Tamil Nadu,18.11,13.84,7.72,High
2021-10-14,2021,10,1,Dharmapuri,Tamil Nadu,29.84,21.61,12.29,High
2021-10-28,2021,10,2,Dharmapuri,Tamil Nadu,30.56,27.1,20.97,High
2021-11-11,2021,11,1,Dharmapuri,Tamil Nadu,24.8,15.2,11.25,High
2021-11-25,2021,11,2,Dharmapuri,Tamil Nadu,32.38,28.63,14.32,High
2021-12-09,2021,12,1,Dharmapuri,Tamil Nadu,59.69,37.76,41.45,High
2021-12-23,2021,12,2,Dharmapuri,Tamil Nadu,23.49,19.56,11.81,High
2022-01-06,2022,1,1,Dharmapuri,Tamil Nadu,3.38,2.22,1.5,Low
2022-01-20,2022,1,2,Dharmapuri,Tamil Nadu,3.83,3.35,2.55,Low
2022-02-03,2022,2,1,Dharmapuri,Tamil Nadu,3.15,2.65,1.33,Low
2022-02-17,2022,2,2,Dharmapuri,Tamil Nadu,2.85,1.98,1.68,Low
2022-03-03,2022,3,1,Dharmapuri,Tamil Nadu,2.83,1.82,1.64,Low
2022-03-17,2022,3,2,Dharmapuri,Tamil Nadu,3.38,2.42,1.49,Low
2022-03-31,2022,3,2,Dharmapuri,Tamil Nadu,2.64,1.77,1.29,Low
2022-04-14,2022,4,1,Dharmapuri,Tamil Nadu,4.6,3.59,2.8,Low
2022-04-28,2022,4,2,Dharmapuri,Tamil Nadu,3.85,3.26,1.78,Low
2022-05-12,2022,5,1,Dharmapuri,Tamil Nadu,5.11,4.29,2.32,Low
2022-05-26,2022,5,2,Dharmapuri,Tamil Nadu,4.83,4.18,2.43,Low
2022-06-09,2022,6,1,Dharmapuri,Tamil Nadu,16.71,10.15,10.14,High
2022-06-23,2022,6,2,Dharmapuri,Tamil Nadu,9.34,5.76,5.44,Medium
2022-07-07,2022,7,1,Dharmapuri,Tamil Nadu,13.49,9.66,5.72,Medium
2022-07-21,2022,7,2,Dharmapuri,Tamil Nadu,7.17,4.94,3.06,Low
2022-08-04,2022,8,1,Dharmapuri,Tamil Nadu,19.98,12.02,10.89,High
2022-08-18,2022,8,2,Dharmapuri,Tamil Nadu,28.67,19.85,19.43,High
2022-09-01,2022,9,1,Dharmapuri,Tamil Nadu,14.13,12.57,6.52,Medium
2022-09-15,2022,9,1,Dharmapuri,Tamil Nadu,30.82,23.55,20.51,High
2022-09-29,2022,9,2,Dharmapuri,Tamil Nadu,21.82,16.59,10.01,High
2022-10-13,2022,10,1,Dharmapuri,Tamil Nadu,17.03,14.9,8.49,High
2022-10-27,2022,10,2,Dharmapuri,Tamil Nadu,29.78,24.66,14.94,High
2022-11-10,2022,11,1,Dharmapuri,Tamil Nadu,42.11,34.59,24.39,High
2022-11-24,2022,11,2,Dharmapuri,Tamil Nadu,26.96,16.58,12.86,High
2022-12-08,2022,12,1,Dharmapuri,Tamil Nadu,34.22,22.86,21.32,High
2022-12-22,2022,12,2,Dharmapuri,Tamil Nadu,26.58,19.33,13.36,High
2023-01-05,2023,1,1,Dharmapuri,Tamil Nadu,6.25,4.58,3.42,Low
2023-01-19,2023,1,2,Dharmapuri,Tamil Nadu,3.58,3.12,2.04,Low
2023-02-02,2023,2,1,Dharmapuri,Tamil Nadu,3.31,2.79,1.66,Low
2023-02-16,2023,2,2,Dharmapuri,Tamil Nadu,2.92,2.5,1.49,Low
2023-03-02,2023,3,1,Dharmapuri,Tamil Nadu,3.36,2.96,1.97,Low
2023-03-16,2023,3,2,Dharmapuri,Tamil Nadu,3.29,2.77,2.15,Low
2023-03-30,2023,3,2,Dharmapuri,Tamil Nadu,2.87,1.77,1.49,Low
2023-04-13,2023,4,1,Dharmapuri,Tamil Nadu,5.6,4.12,3.5,Low
2023-04-27,2023,4,2,Dharmapuri,Tamil Nadu,4.45,3.52,2.03,Low
2023-05-11,2023,5,1,Dharmapuri,Tamil Nadu,5.23,3.99,2.41,Low
2023-05-25,2023,5,2,Dharmapuri,Tamil Nadu,8.68,7.16,4.73,Medium
2023-06-08,2023,6,1,Dharmapuri,Tamil Nadu,7.57,6.74,4.65,Low
2023-06-22,2023,6,2,Dharmapuri,Tamil Nadu,12.57,9.15,6.82,Medium
2023-07-06,2023,7,1,Dharmapuri,Tamil Nadu,12.5,9.47,7.65,Medium
2023-07-20,2023,7,2,Dharmapuri,Tamil Nadu,10.25,7.52,4.48,Medium
2023-08-03,2023,8,1,Dharmapuri,Tamil Nadu,14.12,8.48,5.81,Medium
2023-08-17,2023,8,2,Dharmapuri,Tamil Nadu,17.26,11.61,10.34,High
2023-08-31,2023,8,2,Dharmapuri,Tamil Nadu,19.17,14.67,8.55,High
2023-09-14,2023,9,1,Dharmapuri,Tamil Nadu,21.59,16.84,13.37,High
2023-09-28,2023,9,2,Dharmapuri,Tamil Nadu,27.53,24.57,15.75,High
2023-10-12,2023,10,1,Dharmapuri,Tamil Nadu,38.96,30.96,16.38,High
2023-10-26,2023,10,2,Dharmapuri,Tamil Nadu,29.05,18.47,14.48,High
2023-11-09,2023,11,1,Dharmapuri,Tamil Nadu,23.86,18.59,12.36,High
2023-11-23,2023,11,2,Dharmapuri,Tamil Nadu,30.9,26.46,15.51,High
2023-12-07,2023,12,1,Dharmapuri,Tamil Nadu,26.83,16.81,16.98,High
2023-12-21,2023,12,2,Dharmapuri,Tamil Nadu,28.59,18.71,15.13,High
2024-01-04,2024,1,1,Dharmapuri,Tamil Nadu,2.64,2.14,1.48,Low
2024-01-18,2024,1,2,Dharmapuri,Tamil Nadu,3.19,2.1,1.48,Low
2024-02-01,2024,2,1,Dharmapuri,Tamil Nadu,2.83,1.97,1.61,Low
2024-02-15,2024,2,1,Dharmapuri,Tamil Nadu,3.43,2.74,1.82,Low
2024-02-29,2024,2,2,Dharmapuri,Tamil Nadu,3.54,2.89,2.4,Low
2024-03-14,2024,3,1,Dharmapuri,Tamil Nadu,3.03,2.05,1.26,Low
2024-03-28,2024,3,2,Dharmapuri,Tamil Nadu,3.27,2.08,1.61,Low
2024-04-11,2024,4,1,Dharmapuri,Tamil Nadu,4.05,3.12,2.35,Low
2024-04-25,2024,4,2,Dharmapuri,Tamil Nadu,3.47,2.48,2.03,Low
2024-05-09,2024,5,1,Dharmapuri,Tamil Nadu,4.75,3.89,3.21,Low
2024-05-23,2024,5,2,Dharmapuri,Tamil Nadu,6.61,5.14,3.02,Low
2024-06-06,2024,6,1,Dharmapuri,Tamil Nadu,17.01,13.39,9.88,High
2024-06-20,2024,6,2,Dharmapuri,Tamil Nadu,14.91,11.31,7.46,Medium
2024-07-04,2024,7,1,Dharmapuri,Tamil Nadu,13.83,9.12,8.87,Medium
2024-07-18,2024,7,2,Dharmapuri,Tamil Nadu,9.05,5.66,4.8,Medium
2024-08-01,2024,8,1,Dharmapuri,Tamil Nadu,14.96,10.94,7.23,Medium
2024-08-15,2024,8,1,Dharmapuri,Tamil Nadu,13.81,9.72,9.39,Medium
2024-08-29,2024,8,2,Dharmapuri,Tamil Nadu,41.96,31.5,20.91,High
2024-09-12,2024,9,1,Dharmapuri,Tamil Nadu,19.37,11.84,10.51,High
2024-09-26,2024,9,2,Dharmapuri,Tamil Nadu,14.93,13.08,6.03,Medium
2024-10-10,2024,10,1,Dharmapuri,Tamil Nadu,19.66,16.16,10.72,High
2024-10-24,2024,10,2,Dharmapuri,Tamil Nadu,29.92,26.68,16.62,High
2024-11-07,2024,11,1,Dharmapuri,Tamil Nadu,47.02,31.55,25.63,High
2024-11-21,2024,11,2,Dharmapuri,Tamil Nadu,28.95,18.02,12.5,High
2024-12-05,2024,12,1,Dharmapuri,Tamil Nadu,28.27,19.0,12.96,High
2024-12-19,2024,12,2,Dharmapuri,Tamil Nadu,54.11,44.95,22.65,High
2025-01-02,2025,1,1,Dharmapuri,Tamil Nadu,4.49,2.85,1.85,Low
2025-01-16,2025,1,2,Dharmapuri,Tamil Nadu,3.22,2.74,1.4,Low
2025-01-30,2025,1,2,Dharmapuri,Tamil Nadu,2.54,1.86,1.66,Low
2025-02-13,2025,2,1,Dharmapuri,Tamil Nadu,2.79,2.03,1.15,Low
2025-02-27,2025,2,2,Dharmapuri,Tamil Nadu,2.94,2.27,1.68,Low
2025-03-13,2025,3,1,Dharmapuri,Tamil Nadu,2.8,1.95,1.21,Low
2025-03-27,2025,3,2,Dharmapuri,Tamil Nadu,3.4,2.14,2.14,Low
2025-04-10,2025,4,1,Dharmapuri,Tamil Nadu,4.92,4.38,3.24,Low
2025-04-24,2025,4,2,Dharmapuri,Tamil Nadu,4.68,3.79,2.27,Low
2025-05-08,2025,5,1,Dharmapuri,Tamil Nadu,5.63,4.15,3.07,Low
2025-05-22,2025,5,2,Dharmapuri,Tamil Nadu,5.44,3.72,2.7,Low
2025-06-05,2025,6,1,Dharmapuri,Tamil Nadu,23.28,14.36,12.7,High
2025-06-19,2025,6,2,Dharmapuri,Tamil Nadu,11.29,8.84,6.37,Medium
2025-07-03,2025,7,1,Dharmapuri,Tamil Nadu,9.4,6.61,6.16,Medium
2025-07-17,2025,7,2,Dharmapuri,Tamil Nadu,8.46,6.38,3.64,Medium
2025-07-31,2025,7,2,Dharmapuri,Tamil Nadu,7.42,6.6,3.81,Low
2025-08-14,2025,8,1,Dharmapuri,Tamil Nadu,15.9,9.92,9.62,High
2025-08-28,2025,8,2,Dharmapuri,Tamil Nadu,31.63,24.44,13.85,High
2025-09-11,2025,9,1,Dharmapuri,Tamil Nadu,16.0,13.28,8.35,High
2025-09-25,2025,9,2,Dharmapuri,Tamil Nadu,21.4,17.0,14.33,High
2025-10-09,2025,10,1,Dharmapuri,Tamil Nadu,41.33,26.43,20.37,High
2025-10-23,2025,10,2,Dharmapuri,Tamil Nadu,31.75,27.71,19.94,High
2025-11-06,2025,11,1,Dharmapuri,Tamil Nadu,46.23,31.91,21.04,High
2025-11-20,2025,11,2,Dharmapuri,Tamil Nadu,29.35,21.78,13.73,High
2025-12-04,2025,12,1,Dharmapuri,Tamil Nadu,27.51,16.84,13.7,High
