week_start_date,year,month,week_number,district,state,paracetamol_strips_sold,ors_packets_sold,antipyretic_tablets_sold,antidiarrheal_tablets_sold,cough_cold_tablets_sold
2024-09-30,2024,9,40,Coimbatore,Tamil Nadu,1482,755,538,320,881
2024-10-07,2024,10,41,Coimbatore,Tamil Nadu,1656,513,1661,502,288
2024-10-14,2024,10,42,Coimbatore,Tamil Nadu,3805,488,1075,533,377
2024-10-21,2024,10,43,Coimbatore,Tamil Nadu,2516,425,1544,357,653
2024-10-28,2024,10,44,Coimbatore,Tamil Nadu,3990,602,2025,282,766
2024-11-04,2024,11,45,Coimbatore,Tamil Nadu,4152,772,1767,189,591
2024-11-11,2024,11,46,Coimbatore,Tamil Nadu,4357,401,2216,417,341
2024-11-18,2024,11,47,Coimbatore,Tamil Nadu,3868,349,1957,279,943
2024-11-25,2024,11,48,Coimbatore,Tamil Nadu,2767,686,1553,549,618
2024-12-02,2024,12,49,Coimbatore,Tamil Nadu,3171,559,1132,513,1089
2024-12-09,2024,12,50,Coimbatore,Tamil Nadu,2442,294,1861,284,1609
2024-12-16,2024,12,51,Coimbatore,Tamil Nadu,3198,658,2078,618,640
2024-12-23,2024,12,52,Coimbatore,Tamil Nadu,2984,382,1641,251,1493
2024-12-30,2024,12,1,Coimbatore,Tamil Nadu,3268,398,1670,293,1773
2025-01-06,2025,1,2,Coimbatore,Tamil Nadu,1715,453,861,216,640
2025-01-13,2025,1,3,Coimbatore,Tamil Nadu,791,427,450,352,1058
2025-01-20,2025,1,4,Coimbatore,Tamil Nadu,1940,601,443,418,1233
2025-01-27,2025,1,5,Coimbatore,Tamil Nadu,902,712,723,451,1022
2025-02-03,2025,2,6,Coimbatore,Tamil Nadu,1155,373,437,356,1280
2025-02-10,2025,2,7,Coimbatore,Tamil Nadu,1784,527,500,377,1793
2025-02-17,2025,2,8,Coimbatore,Tamil Nadu,1225,798,444,414,821
2025-02-24,2025,2,9,Coimbatore,Tamil Nadu,1680,817,776,367,1839
2025-03-03,2025,3,10,Coimbatore,Tamil Nadu,969,618,738,594,506
2025-03-10,2025,3,11,Coimbatore,Tamil Nadu,1012,343,481,597,758
2025-03-17,2025,3,12,Coimbatore,Tamil Nadu,1385,520,775,259,426
2025-03-24,2025,3,13,Coimbatore,Tamil Nadu,1630,729,453,392,644
2025-03-31,2025,3,14,Coimbatore,Tamil Nadu,1021,318,1016,361,511
2025-04-07,2025,4,15,Coimbatore,Tamil Nadu,1986,645,771,406,854
2025-04-14,2025,4,16,Coimbatore,Tamil Nadu,2787,581,715,267,623
2025-04-21,2025,4,17,Coimbatore,Tamil Nadu,2728,456,1289,382,363
2025-04-28,2025,4,18,Coimbatore,Tamil Nadu,1835,478,1249,470,792
2025-05-05,2025,5,19,Coimbatore,Tamil Nadu,2221,345,871,250,720
2025-05-12,2025,5,20,Coimbatore,Tamil Nadu,2450,447,869,423,686
2025-05-19,2025,5,21,Coimbatore,Tamil Nadu,1104,571,678,216,525
2025-05-26,2025,5,22,Coimbatore,Tamil Nadu,2739,644,950,315,352
2025-06-02,2025,6,23,Coimbatore,Tamil Nadu,1229,880,416,1147,427
2025-06-09,2025,6,24,Coimbatore,Tamil Nadu,851,1540,726,1240,484
2025-06-16,2025,6,25,Coimbatore,Tamil Nadu,1605,1711,691,1181,394
2025-06-23,2025,6,26,Coimbatore,Tamil Nadu,1617,1347,726,859,331
2025-06-30,2025,6,27,Coimbatore,Tamil Nadu,1657,1269,581,807,341
2025-07-07,2025,7,28,Coimbatore,Tamil Nadu,977,817,882,903,363
2025-07-14,2025,7,29,Coimbatore,Tamil Nadu,1490,1310,767,827,705
2025-07-21,2025,7,30,Coimbatore,Tamil Nadu,1313,1868,589,1085,798
2025-07-28,2025,7,31,Coimbatore,Tamil Nadu,1176,1212,917,1080,466
2025-08-04,2025,8,32,Coimbatore,Tamil Nadu,1135,554,1049,458,555
2025-08-11,2025,8,33,Coimbatore,Tamil Nadu,1088,429,542,490,671
2025-08-18,2025,8,34,Coimbatore,Tamil Nadu,1083,488,667,245,503
2025-08-25,2025,8,35,Coimbatore,Tamil Nadu,1675,505,1003,441,740
2025-09-01,2025,9,36,Coimbatore,Tamil Nadu,1343,277,893,489,537
2025-09-08,2025,9,37,Coimbatore,Tamil Nadu,1008,348,730,603,307
2025-09-15,2025,9,38,Coimbatore,Tamil Nadu,1667,637,841,526,869
2025-09-22,2025,9,39,Coimbatore,Tamil Nadu,1626,506,941,609,540
2025-09-29,2025,9,40,Coimbatore,Tamil Nadu,1386,477,982,363,695
2025-10-06,2025,10,41,Coimbatore,Tamil Nadu,4201,390,1289,623,551
2025-10-13,2025,10,42,Coimbatore,Tamil Nadu,2395,658,1540,497,709
2025-10-20,2025,10,43,Coimbatore,Tamil Nadu,3184,525,2346,319,544
2025-10-27,2025,10,44,Coimbatore,Tamil Nadu,3674,453,1073,473,609
2025-11-03,2025,11,45,Coimbatore,Tamil Nadu,2212,334,1964,347,604
2025-11-10,2025,11,46,Coimbatore,Tamil Nadu,3034,308,1713,390,544
2025-11-17,2025,11,47,Coimbatore,Tamil Nadu,2573,633,1035,246,370
2025-11-24,2025,11,48,Coimbatore,Tamil Nadu,2629,314,2124,252,493
2025-12-01,2025,12,49,Coimbatore,Tamil Nadu,2319,776,1362,541,1170
2025-12-08,2025,12,50,Coimbatore,Tamil Nadu,3688,569,995,343,706
2025-12-15,2025,12,51,Coimbatore,Tamil Nadu,2114,722,1165,305,742
2025-12-22,2025,12,52,Coimbatore,Tamil Nadu,1618,717,1066,314,985
2025-12-29,2025,12,1,Coimbatore,Tamil Nadu,2500,704,1784,255,1382
2015-01-05,2015,1,2,Cuddalore,Tamil Nadu,2081,545,776,406,1113
2015-01-12,2015,1,3,Cuddalore,Tamil Nadu,1506,346,620,498,1849
2015-01-19,2015,1,4,Cuddalore,Tamil Nadu,1393,716,654,247,1138
2015-01-26,2015,1,5,Cuddalore,Tamil Nadu,1235,770,625,546,1072
2015-02-02,2015,2,6,Cuddalore,Tamil Nadu,1064,602,514,587,950
2015-02-09,2015,2,7,Cuddalore,Tamil Nadu,1430,708,930,369,804
2015-02-16,2015,2,8,Cuddalore,Tamil Nadu,893,800,549,487,1685
2015-02-23,2015,2,9,Cuddalore,Tamil Nadu,2055,711,874,312,815
2015-03-02,2015,3,10,Cuddalore,Tamil Nadu,971,460,803,280,943
2015-03-09,2015,3,11,Cuddalore,Tamil Nadu,1147,479,468,335,691
2015-03-16,2015,3,12,Cuddalore,Tamil Nadu,888,403,917,512,442
2015-03-23,2015,3,13,Cuddalore,Tamil Nadu,1635,729,691,541,838
2015-03-30,2015,3,14,Cuddalore,Tamil Nadu,1898,782,875,370,775
2015-04-06,2015,4,15,Cuddalore,Tamil Nadu,2165,510,1318,279,855
2015-04-13,2015,4,16,Cuddalore,Tamil Nadu,1809,382,955,536,503
2015-04-20,2015,4,17,Cuddalore,Tamil Nadu,3039,391,696,405,430
2015-04-27,2015,4,18,Cuddalore,Tamil Nadu,2201,447,1447,416,434
2015-05-04,2015,5,19,Cuddalore,Tamil Nadu,2494,686,1211,557,614
2015-05-11,2015,5,20,Cuddalore,Tamil Nadu,2407,535,726,505,505
2015-05-18,2015,5,21,Cuddalore,Tamil Nadu,2116,673,671,269,405
2015-05-25,2015,5,22,Cuddalore,Tamil Nadu,1835,423,1182,438,707
2015-06-01,2015,6,23,Cuddalore,Tamil Nadu,1696,1442,802,1221,380
2015-06-08,2015,6,24,Cuddalore,Tamil Nadu,821,922,633,1378,627
2015-06-15,2015,6,25,Cuddalore,Tamil Nadu,1409,1332,561,824,810
2015-06-22,2015,6,26,Cuddalore,Tamil Nadu,1840,1682,905,1131,509
2015-06-29,2015,6,27,Cuddalore,Tamil Nadu,757,1691,978,1368,490
2015-07-06,2015,7,28,Cuddalore,Tamil Nadu,1002,972,1021,1335,389
2015-07-13,2015,7,29,Cuddalore,Tamil Nadu,1283,946,456,1385,592
2015-07-20,2015,7,30,Cuddalore,Tamil Nadu,1574,919,918,1042,902
2015-07-27,2015,7,31,Cuddalore,Tamil Nadu,1222,1041,390,734,649
2015-08-03,2015,8,32,Cuddalore,Tamil Nadu,754,440,766,558,415
2015-08-10,2015,8,33,Cuddalore,Tamil Nadu,1134,609,370,541,771
2015-08-17,2015,8,34,Cuddalore,Tamil Nadu,725,771,581,310,796
2015-08-24,2015,8,35,Cuddalore,Tamil Nadu,1134,590,862,501,818
2015-08-31,2015,8,36,Cuddalore,Tamil Nadu,1010,472,640,273,729
2015-09-07,2015,9,37,Cuddalore,Tamil Nadu,1539,660,422,519,657
2015-09-14,2015,9,38,Cuddalore,Tamil Nadu,1292,618,813,371,763
2015-09-21,2015,9,39,Cuddalore,Tamil Nadu,1179,296,669,380,835
2015-09-28,2015,9,40,Cuddalore,Tamil Nadu,1151,308,520,660,394
2015-10-05,2015,10,41,Cuddalore,Tamil Nadu,2244,506,1514,328,846
2015-10-12,2015,10,42,Cuddalore,Tamil Nadu,3446,284,963,360,489
2015-10-19,2015,10,43,Cuddalore,Tamil Nadu,2837,577,1474,346,770
2015-10-26,2015,10,44,Cuddalore,Tamil Nadu,3505,744,1866,586,491
2015-11-02,2015,11,45,Cuddalore,Tamil Nadu,3905,674,1827,462,807
2015-11-09,2015,11,46,Cuddalore,Tamil Nadu,3098,430,1474,486,818
2015-11-16,2015,11,47,Cuddalore,Tamil Nadu,3288,414,1278,429,384
2015-11-23,2015,11,48,Cuddalore,Tamil Nadu,2546,559,946,436,893
2015-11-30,2015,11,49,Cuddalore,Tamil Nadu,3611,414,1829,437,521
2015-12-07,2015,12,50,Cuddalore,Tamil Nadu,3762,466,2160,238,771
2015-12-14,2015,12,51,Cuddalore,Tamil Nadu,2814,386,1638,307,1314
2015-12-21,2015,12,52,Cuddalore,Tamil Nadu,2214,719,1309,230,883
2015-12-28,2015,12,53,Cuddalore,Tamil Nadu,2516,575,1802,260,1346
2016-01-04,2016,1,1,Cuddalore,Tamil Nadu,1203,691,870,394,1903
2016-01-11,2016,1,2,Cuddalore,Tamil Nadu,1749,429,839,471,765
2016-01-18,2016,1,3,Cuddalore,Tamil Nadu,1134,761,405,461,554
2016-01-25,2016,1,4,Cuddalore,Tamil Nadu,1497,601,738,424,1360
2016-02-01,2016,2,5,Cuddalore,Tamil Nadu,1141,721,842,212,797
2016-02-08,2016,2,6,Cuddalore,Tamil Nadu,936,419,913,523,1518
2016-02-15,2016,2,7,Cuddalore,Tamil Nadu,1173,558,698,429,1302
2016-02-22,2016,2,8,Cuddalore,Tamil Nadu,1744,711,909,230,998
2016-02-29,2016,2,9,Cuddalore,Tamil Nadu,792,339,415,287,1414
2016-03-07,2016,3,10,Cuddalore,Tamil Nadu,1646,361,458,376,546
2016-03-14,2016,3,11,Cuddalore,Tamil Nadu,1450,395,720,468,322
2016-03-21,2016,3,12,Cuddalore,Tamil Nadu,1429,541,448,226,311
2016-03-28,2016,3,13,Cuddalore,Tamil Nadu,761,335,466,648,669
2016-04-04,2016,4,14,Cuddalore,Tamil Nadu,3008,697,1093,508,421
2016-04-11,2016,4,15,Cuddalore,Tamil Nadu,1398,606,1090,294,602
2016-04-18,2016,4,16,Cuddalore,Tamil Nadu,2282,642,812,481,509
2016-04-25,2016,4,17,Cuddalore,Tamil Nadu,2235,348,569,215,800
2016-05-02,2016,5,18,Cuddalore,Tamil Nadu,2766,305,1109,584,722
2016-05-09,2016,5,19,Cuddalore,Tamil Nadu,1342,362,1002,376,496
2016-05-16,2016,5,20,Cuddalore,Tamil Nadu,2330,459,1251,422,482
2016-05-23,2016,5,21,Cuddalore,Tamil Nadu,2584,551,738,455,420
2016-05-30,2016,5,22,Cuddalore,Tamil Nadu,2123,360,921,262,755
2016-06-06,2016,6,23,Cuddalore,Tamil Nadu,1303,1340,384,1306,779
2016-06-13,2016,6,24,Cuddalore,Tamil Nadu,807,1756,399,1392,370
2016-06-20,2016,6,25,Cuddalore,Tamil Nadu,2039,1130,573,1237,384
2016-06-27,2016,6,26,Cuddalore,Tamil Nadu,1337,1091,382,712,280
2016-07-04,2016,7,27,Cuddalore,Tamil Nadu,864,1067,849,687,658
2016-07-11,2016,7,28,Cuddalore,Tamil Nadu,1621,935,841,915,680
2016-07-18,2016,7,29,Cuddalore,Tamil Nadu,1579,1542,580,1266,728
2016-07-25,2016,7,30,Cuddalore,Tamil Nadu,759,1490,909,1118,518
2016-08-01,2016,8,31,Cuddalore,Tamil Nadu,1598,287,401,256,593
2016-08-08,2016,8,32,Cuddalore,Tamil Nadu,1102,584,560,634,822
2016-08-15,2016,8,33,Cuddalore,Tamil Nadu,1654,656,925,310,793
2016-08-22,2016,8,34,Cuddalore,Tamil Nadu,1929,736,461,256,758
2016-08-29,2016,8,35,Cuddalore,Tamil Nadu,1317,398,701,544,845
2016-09-05,2016,9,36,Cuddalore,Tamil Nadu,1048,691,773,408,845
2016-09-12,2016,9,37,Cuddalore,Tamil Nadu,1170,691,683,520,778
2016-09-19,2016,9,38,Cuddalore,Tamil Nadu,1178,454,502,282,405
2016-09-26,2016,9,39,Cuddalore,Tamil Nadu,1673,778,673,502,953
2016-10-03,2016,10,40,Cuddalore,Tamil Nadu,3204,513,1517,514,535
2016-10-10,2016,10,41,Cuddalore,Tamil Nadu,2184,448,1635,406,904
2016-10-17,2016,10,42,Cuddalore,Tamil Nadu,3396,392,977,438,712
2016-10-24,2016,10,43,Cuddalore,Tamil Nadu,2999,707,1136,200,791
2016-10-31,2016,10,44,Cuddalore,Tamil Nadu,2907,413,1101,471,799
2016-11-07,2016,11,45,Cuddalore,Tamil Nadu,2006,288,915,501,589
2016-11-14,2016,11,46,Cuddalore,Tamil Nadu,2717,712,1114,468,978
2016-11-21,2016,11,47,Cuddalore,Tamil Nadu,3853,650,1642,392,746
2016-11-28,2016,11,48,Cuddalore,Tamil Nadu,1726,717,973,266,610
2016-12-05,2016,12,49,Cuddalore,Tamil Nadu,2346,713,2051,354,924
2016-12-12,2016,12,50,Cuddalore,Tamil Nadu,2071,395,1296,375,1179
2016-12-19,2016,12,51,Cuddalore,Tamil Nadu,2144,759,938,221,1775
2016-12-26,2016,12,52,Cuddalore,Tamil Nadu,4062,344,1428,383,1327
2017-01-02,2017,1,1,Cuddalore,Tamil Nadu,865,614,845,547,1055
2017-01-09,2017,1,2,Cuddalore,Tamil Nadu,1461,439,885,239,948
2017-01-16,2017,1,3,Cuddalore,Tamil Nadu,1882,495,951,501,1436
2017-01-23,2017,1,4,Cuddalore,Tamil Nadu,1446,574,494,508,657
2017-01-30,2017,1,5,Cuddalore,Tamil Nadu,1252,643,744,335,1377
2017-02-06,2017,2,6,Cuddalore,Tamil Nadu,1907,752,410,223,1273
2017-02-13,2017,2,7,Cuddalore,Tamil Nadu,1444,573,691,599,951
2017-02-20,2017,2,8,Cuddalore,Tamil Nadu,1939,283,1099,291,765
2017-02-27,2017,2,9,Cuddalore,Tamil Nadu,884,585,995,519,1839
2017-03-06,2017,3,10,Cuddalore,Tamil Nadu,866,573,688,485,581
2017-03-13,2017,3,11,Cuddalore,Tamil Nadu,1141,539,680,361,926
2017-03-20,2017,3,12,Cuddalore,Tamil Nadu,2093,608,807,527,297
2017-03-27,2017,3,13,Cuddalore,Tamil Nadu,876,349,664,394,583
2017-04-03,2017,4,14,Cuddalore,Tamil Nadu,2301,645,1465,410,434
2017-04-10,2017,4,15,Cuddalore,Tamil Nadu,1421,502,676,484,556
2017-04-17,2017,4,16,Cuddalore,Tamil Nadu,2987,395,955,397,926
2017-04-24,2017,4,17,Cuddalore,Tamil Nadu,1233,314,668,538,423
2017-05-01,2017,5,18,Cuddalore,Tamil Nadu,2177,434,1446,465,519
2017-05-08,2017,5,19,Cuddalore,Tamil Nadu,1634,371,753,275,752
2017-05-15,2017,5,20,Cuddalore,Tamil Nadu,1558,626,1294,549,443
2017-05-22,2017,5,21,Cuddalore,Tamil Nadu,2498,383,903,444,812
2017-05-29,2017,5,22,Cuddalore,Tamil Nadu,3056,511,856,495,661
2017-06-05,2017,6,23,Cuddalore,Tamil Nadu,848,978,901,848,384
2017-06-12,2017,6,24,Cuddalore,Tamil Nadu,794,1406,516,866,372
2017-06-19,2017,6,25,Cuddalore,Tamil Nadu,1450,933,963,985,850
2017-06-26,2017,6,26,Cuddalore,Tamil Nadu,1675,1090,501,804,691
2017-07-03,2017,7,27,Cuddalore,Tamil Nadu,1396,1065,801,905,606
2017-07-10,2017,7,28,Cuddalore,Tamil Nadu,815,1434,704,1488,551
2017-07-17,2017,7,29,Cuddalore,Tamil Nadu,1435,1329,771,904,808
2017-07-24,2017,7,30,Cuddalore,Tamil Nadu,1896,1081,632,931,921
2017-07-31,2017,7,31,Cuddalore,Tamil Nadu,2023,813,847,1032,318
2017-08-07,2017,8,32,Cuddalore,Tamil Nadu,1267,775,628,299,489
2017-08-14,2017,8,33,Cuddalore,Tamil Nadu,1883,422,865,254,827
2017-08-21,2017,8,34,Cuddalore,Tamil Nadu,1083,490,775,330,614
2017-08-28,2017,8,35,Cuddalore,Tamil Nadu,1059,570,507,271,797
2017-09-04,2017,9,36,Cuddalore,Tamil Nadu,1360,340,617,315,642
2017-09-11,2017,9,37,Cuddalore,Tamil Nadu,990,716,956,313,694
2017-09-18,2017,9,38,Cuddalore,Tamil Nadu,2043,693,858,529,584
2017-09-25,2017,9,39,Cuddalore,Tamil Nadu,1187,529,771,284,476
2017-10-02,2017,10,40,Cuddalore,Tamil Nadu,3586,621,1518,551,673
2017-10-09,2017,10,41,Cuddalore,Tamil Nadu,3778,737,1579,505,693
2017-10-16,2017,10,42,Cuddalore,Tamil Nadu,3400,565,1096,333,557
2017-10-23,2017,10,43,Cuddalore,Tamil Nadu,4131,377,1487,413,797
2017-10-30,2017,10,44,Cuddalore,Tamil Nadu,4319,842,1161,221,583
2017-11-06,2017,11,45,Cuddalore,Tamil Nadu,2859,739,857,356,777
2017-11-13,2017,11,46,Cuddalore,Tamil Nadu,2212,561,2187,289,360
2017-11-20,2017,11,47,Cuddalore,Tamil Nadu,3978,756,1090,254,673
2017-11-27,2017,11,48,Cuddalore,Tamil Nadu,2427,352,1330,284,635
2017-12-04,2017,12,49,Cuddalore,Tamil Nadu,3303,637,1552,463,1242
2017-12-11,2017,12,50,Cuddalore,Tamil Nadu,2066,310,1509,649,1867
2017-12-18,2017,12,51,Cuddalore,Tamil Nadu,2979,310,1087,524,1124
2017-12-25,2017,12,52,Cuddalore,Tamil Nadu,2460,770,1062,441,1365
2018-01-01,2018,1,1,Cuddalore,Tamil Nadu,1618,466,417,617,1207
2018-01-08,2018,1,2,Cuddalore,Tamil Nadu,1325,461,912,331,925
2018-01-15,2018,1,3,Cuddalore,Tamil Nadu,1640,575,919,226,1193
2018-01-22,2018,1,4,Cuddalore,Tamil Nadu,1963,521,877,426,1466
2018-01-29,2018,1,5,Cuddalore,Tamil Nadu,1625,327,804,608,908
2018-02-05,2018,2,6,Cuddalore,Tamil Nadu,1279,394,486,475,1251
2018-02-12,2018,2,7,Cuddalore,Tamil Nadu,1208,642,452,521,1078
2018-02-19,2018,2,8,Cuddalore,Tamil Nadu,1477,747,545,449,820
2018-02-26,2018,2,9,Cuddalore,Tamil Nadu,848,325,652,454,1619
2018-03-05,2018,3,10,Cuddalore,Tamil Nadu,1067,476,838,578,526
2018-03-12,2018,3,11,Cuddalore,Tamil Nadu,1002,782,811,251,779
2018-03-19,2018,3,12,Cuddalore,Tamil Nadu,1119,541,417,338,395
2018-03-26,2018,3,13,Cuddalore,Tamil Nadu,1146,386,836,226,383
2018-04-02,2018,4,14,Cuddalore,Tamil Nadu,1553,291,752,259,270
2018-04-09,2018,4,15,Cuddalore,Tamil Nadu,2497,655,1012,479,946
2018-04-16,2018,4,16,Cuddalore,Tamil Nadu,3119,704,827,515,664
2018-04-23,2018,4,17,Cuddalore,Tamil Nadu,3029,782,1466,468,562
2018-04-30,2018,4,18,Cuddalore,Tamil Nadu,3135,617,662,223,388
2018-05-07,2018,5,19,Cuddalore,Tamil Nadu,1440,376,676,365,385
2018-05-14,2018,5,20,Cuddalore,Tamil Nadu,2592,612,719,316,902
2018-05-21,2018,5,21,Cuddalore,Tamil Nadu,2043,701,856,216,431
2018-05-28,2018,5,22,Cuddalore,Tamil Nadu,1917,580,822,276,834
2018-06-04,2018,6,23,Cuddalore,Tamil Nadu,1285,986,630,1096,384
2018-06-11,2018,6,24,Cuddalore,Tamil Nadu,1921,1560,851,818,662
2018-06-18,2018,6,25,Cuddalore,Tamil Nadu,1875,1147,579,546,836
2018-06-25,2018,6,26,Cuddalore,Tamil Nadu,1181,953,463,1252,793
2018-07-02,2018,7,27,Cuddalore,Tamil Nadu,825,922,826,1392,732
2018-07-09,2018,7,28,Cuddalore,Tamil Nadu,1734,1845,770,1286,755
2018-07-16,2018,7,29,Cuddalore,Tamil Nadu,1676,1166,651,1058,889
2018-07-23,2018,7,30,Cuddalore,Tamil Nadu,1731,1724,645,548,591
2018-07-30,2018,7,31,Cuddalore,Tamil Nadu,1052,931,713,549,678
2018-08-06,2018,8,32,Cuddalore,Tamil Nadu,1804,646,619,424,696
2018-08-13,2018,8,33,Cuddalore,Tamil Nadu,1327,356,912,583,639
2018-08-20,2018,8,34,Cuddalore,Tamil Nadu,1706,763,483,267,394
2018-08-27,2018,8,35,Cuddalore,Tamil Nadu,1142,521,732,252,542
2018-09-03,2018,9,36,Cuddalore,Tamil Nadu,1117,598,892,512,905
2018-09-10,2018,9,37,Cuddalore,Tamil Nadu,1856,650,421,576,290
2018-09-17,2018,9,38,Cuddalore,Tamil Nadu,1329,493,887,264,644
2018-09-24,2018,9,39,Cuddalore,Tamil Nadu,2075,361,621,523,713
2018-10-01,2018,10,40,Cuddalore,Tamil Nadu,3325,737,1646,251,578
2018-10-08,2018,10,41,Cuddalore,Tamil Nadu,3046,343,1207,212,764
2018-10-15,2018,10,42,Cuddalore,Tamil Nadu,2065,387,1030,294,317
2018-10-22,2018,10,43,Cuddalore,Tamil Nadu,3933,653,1342,289,625
2018-10-29,2018,10,44,Cuddalore,Tamil Nadu,2958,781,1278,353,383
2018-11-05,2018,11,45,Cuddalore,Tamil Nadu,2837,334,1159,300,442
2018-11-12,2018,11,46,Cuddalore,Tamil Nadu,3138,693,1933,235,511
2018-11-19,2018,11,47,Cuddalore,Tamil Nadu,3019,339,1926,382,561
2018-11-26,2018,11,48,Cuddalore,Tamil Nadu,2065,342,1962,321,728
2018-12-03,2018,12,49,Cuddalore,Tamil Nadu,1952,557,1507,520,647
2018-12-10,2018,12,50,Cuddalore,Tamil Nadu,4397,372,971,412,1349
2018-12-17,2018,12,51,Cuddalore,Tamil Nadu,3723,758,1980,474,1333
2018-12-24,2018,12,52,Cuddalore,Tamil Nadu,3226,606,1458,462,1464
2018-12-31,2018,12,1,Cuddalore,Tamil Nadu,1898,682,1291,376,1632
2019-01-07,2019,1,2,Cuddalore,Tamil Nadu,1157,280,722,633,1766
2019-01-14,2019,1,3,Cuddalore,Tamil Nadu,1564,707,830,265,1225
2019-01-21,2019,1,4,Cuddalore,Tamil Nadu,877,377,799,259,1486
2019-01-28,2019,1,5,Cuddalore,Tamil Nadu,1039,669,552,435,1349
2019-02-04,2019,2,6,Cuddalore,Tamil Nadu,1585,587,485,255,1704
2019-02-11,2019,2,7,Cuddalore,Tamil Nadu,939,397,961,349,1729
2019-02-18,2019,2,8,Cuddalore,Tamil Nadu,1723,575,422,552,966
2019-02-25,2019,2,9,Cuddalore,Tamil Nadu,1587,322,696,501,1391
2019-03-04,2019,3,10,Cuddalore,Tamil Nadu,1400,496,455,460,888
2019-03-11,2019,3,11,Cuddalore,Tamil Nadu,1291,520,889,599,428
2019-03-18,2019,3,12,Cuddalore,Tamil Nadu,953,462,419,273,392
2019-03-25,2019,3,13,Cuddalore,Tamil Nadu,1207,491,638,371,800
2019-04-01,2019,4,14,Cuddalore,Tamil Nadu,2084,626,1416,288,346
2019-04-08,2019,4,15,Cuddalore,Tamil Nadu,1503,670,1440,415,727
2019-04-15,2019,4,16,Cuddalore,Tamil Nadu,1295,424,771,254,338
2019-04-22,2019,4,17,Cuddalore,Tamil Nadu,1497,342,1388,472,718
2019-04-29,2019,4,18,Cuddalore,Tamil Nadu,1401,752,1033,244,838
2019-05-06,2019,5,19,Cuddalore,Tamil Nadu,2666,629,710,435,571
2019-05-13,2019,5,20,Cuddalore,Tamil Nadu,2909,793,732,595,386
2019-05-20,2019,5,21,Cuddalore,Tamil Nadu,2173,729,659,501,832
2019-05-27,2019,5,22,Cuddalore,Tamil Nadu,1169,633,842,520,645
2019-06-03,2019,6,23,Cuddalore,Tamil Nadu,1614,838,554,1399,533
2019-06-10,2019,6,24,Cuddalore,Tamil Nadu,1200,2137,743,772,759
2019-06-17,2019,6,25,Cuddalore,Tamil Nadu,1460,723,640,1358,633
2019-06-24,2019,6,26,Cuddalore,Tamil Nadu,1706,1401,778,742,645
2019-07-01,2019,7,27,Cuddalore,Tamil Nadu,965,1854,789,1026,830
2019-07-08,2019,7,28,Cuddalore,Tamil Nadu,1824,1619,936,1081,733
2019-07-15,2019,7,29,Cuddalore,Tamil Nadu,947,1720,842,952,673
2019-07-22,2019,7,30,Cuddalore,Tamil Nadu,1252,1132,891,1363,322
2019-07-29,2019,7,31,Cuddalore,Tamil Nadu,1640,1296,634,869,519
2019-08-05,2019,8,32,Cuddalore,Tamil Nadu,1063,469,742,291,588
2019-08-12,2019,8,33,Cuddalore,Tamil Nadu,1563,776,946,274,444
2019-08-19,2019,8,34,Cuddalore,Tamil Nadu,1341,596,692,300,417
2019-08-26,2019,8,35,Cuddalore,Tamil Nadu,1308,749,424,492,351
2019-09-02,2019,9,36,Cuddalore,Tamil Nadu,1228,544,861,257,633
2019-09-09,2019,9,37,Cuddalore,Tamil Nadu,901,429,812,317,596
2019-09-16,2019,9,38,Cuddalore,Tamil Nadu,1873,804,696,617,630
2019-09-23,2019,9,39,Cuddalore,Tamil Nadu,1202,423,555,331,919
2019-09-30,2019,9,40,Cuddalore,Tamil Nadu,985,689,918,561,916
2019-10-07,2019,10,41,Cuddalore,Tamil Nadu,2912,821,924,331,653
2019-10-14,2019,10,42,Cuddalore,Tamil Nadu,3700,685,2198,365,397
2019-10-21,2019,10,43,Cuddalore,Tamil Nadu,4258,826,2085,369,838
2019-10-28,2019,10,44,Cuddalore,Tamil Nadu,2326,611,2105,426,415
2019-11-04,2019,11,45,Cuddalore,Tamil Nadu,4637,675,1472,240,798
2019-11-11,2019,11,46,Cuddalore,Tamil Nadu,4000,400,1702,243,334
2019-11-18,2019,11,47,Cuddalore,Tamil Nadu,2617,480,958,320,530
2019-11-25,2019,11,48,Cuddalore,Tamil Nadu,2877,882,1472,621,715
2019-12-02,2019,12,49,Cuddalore,Tamil Nadu,3410,298,1128,591,1763
2019-12-09,2019,12,50,Cuddalore,Tamil Nadu,2633,526,2038,324,1234
2019-12-16,2019,12,51,Cuddalore,Tamil Nadu,3077,682,1505,518,1341
2019-12-23,2019,12,52,Cuddalore,Tamil Nadu,3471,631,1625,412,1112
2019-12-30,2019,12,1,Cuddalore,Tamil Nadu,4011,324,1283,431,1720
2020-01-06,2020,1,2,Cuddalore,Tamil Nadu,1468,670,849,413,1009
2020-01-13,2020,1,3,Cuddalore,Tamil Nadu,1021,783,716,439,860
2020-01-20,2020,1,4,Cuddalore,Tamil Nadu,1935,311,699,338,887
2020-01-27,2020,1,5,Cuddalore,Tamil Nadu,973,389,723,382,1079
2020-02-03,2020,2,6,Cuddalore,Tamil Nadu,2040,729,748,296,746
2020-02-10,2020,2,7,Cuddalore,Tamil Nadu,929,316,725,372,936
2020-02-17,2020,2,8,Cuddalore,Tamil Nadu,1569,358,689,502,1214
