week_start_date,year,month,week_number,district,state,total_bed_capacity,total_occupied_beds,dengue_beds_occupied,heat_stroke_beds_occupied,gastroenteritis_beds_occupied,respiratory_beds_occupied,occupancy_rate_pct
2017-03-27,2017,3,13,Krishnagiri,Tamil Nadu,120,102,3,3,2,8,83.1
2017-04-03,2017,4,14,Krishnagiri,Tamil Nadu,120,93,3,12,6,4,80.2
2017-04-10,2017,4,15,Krishnagiri,Tamil Nadu,120,110,6,21,3,4,87.7
2017-04-17,2017,4,16,Krishnagiri,Tamil Nadu,120,109,8,14,2,9,94.6
2017-04-24,2017,4,17,Krishnagiri,Tamil Nadu,120,104,7,15,6,7,88.4
2017-05-01,2017,5,18,Krishnagiri,Tamil Nadu,120,100,3,14,3,7,86.4
2017-05-08,2017,5,19,Krishnagiri,Tamil Nadu,120,110,3,16,5,5,86.0
2017-05-15,2017,5,20,Krishnagiri,Tamil Nadu,120,109,6,11,4,9,94.5
2017-05-22,2017,5,21,Krishnagiri,Tamil Nadu,120,118,4,18,6,7,95.4
2017-05-29,2017,5,22,Krishnagiri,Tamil Nadu,120,119,8,20,6,8,99.2
2017-06-05,2017,6,23,Krishnagiri,Tamil Nadu,120,109,7,3,11,5,93.9
2017-06-12,2017,6,24,Krishnagiri,Tamil Nadu,120,90,8,3,11,4,76.3
2017-06-19,2017,6,25,Krishnagiri,Tamil Nadu,120,119,7,3,15,4,93.3
2017-06-26,2017,6,26,Krishnagiri,Tamil Nadu,120,105,6,1,10,4,84.3
2017-07-03,2017,7,27,Krishnagiri,Tamil Nadu,120,104,8,4,10,9,82.0
2017-07-10,2017,7,28,Krishnagiri,Tamil Nadu,120,107,3,1,13,4,87.0
2017-07-17,2017,7,29,Krishnagiri,Tamil Nadu,120,111,5,2,17,5,89.5
2017-07-24,2017,7,30,Krishnagiri,Tamil Nadu,120,108,4,2,12,7,88.2
2017-07-31,2017,7,31,Krishnagiri,Tamil Nadu,120,102,7,3,10,5,91.0
2017-08-07,2017,8,32,Krishnagiri,Tamil Nadu,120,84,3,3,6,9,72.2
2017-08-14,2017,8,33,Krishnagiri,Tamil Nadu,120,105,8,4,3,5,84.2
2017-08-21,2017,8,34,Krishnagiri,Tamil Nadu,120,95,5,3,3,9,83.6
2017-08-28,2017,8,35,Krishnagiri,Tamil Nadu,120,92,7,1,3,4,83.5
2017-09-04,2017,9,36,Krishnagiri,Tamil Nadu,120,93,5,3,4,6,76.9
2017-09-11,2017,9,37,Krishnagiri,Tamil Nadu,120,99,8,1,2,8,78.9
2017-09-18,2017,9,38,Krishnagiri,Tamil Nadu,120,98,8,3,5,5,87.1
2017-09-25,2017,9,39,Krishnagiri,Tamil Nadu,120,99,3,3,6,7,78.4
2017-10-02,2017,10,40,Krishnagiri,Tamil Nadu,120,123,31,4,3,8,100.0
2017-10-09,2017,10,41,Krishnagiri,Tamil Nadu,120,106,24,2,7,4,86.4
2017-10-16,2017,10,42,Krishnagiri,Tamil Nadu,120,103,23,2,4,5,87.4
2017-10-23,2017,10,43,Krishnagiri,Tamil Nadu,120,107,27,3,6,4,86.7
2017-10-30,2017,10,44,Krishnagiri,Tamil Nadu,120,107,28,2,5,5,87.9
2017-11-06,2017,11,45,Krishnagiri,Tamil Nadu,120,108,26,1,4,6,92.2
2017-11-13,2017,11,46,Krishnagiri,Tamil Nadu,120,106,23,1,3,7,89.0
2017-11-20,2017,11,47,Krishnagiri,Tamil Nadu,120,93,19,2,4,4,81.4
2017-11-27,2017,11,48,Krishnagiri,Tamil Nadu,120,109,25,3,2,8,91.9
2017-12-04,2017,12,49,Krishnagiri,Tamil Nadu,120,113,24,4,5,15,92.9
2017-12-11,2017,12,50,Krishnagiri,Tamil Nadu,120,125,25,1,7,15,100.0
2017-12-18,2017,12,51,Krishnagiri,Tamil Nadu,120,124,24,1,6,23,100.0
2017-12-25,2017,12,52,Krishnagiri,Tamil Nadu,120,114,21,2,7,17,100.0
2018-01-01,2018,1,1,Krishnagiri,Tamil Nadu,120,103,7,2,2,22,82.2
2018-01-08,2018,1,2,Krishnagiri,Tamil Nadu,120,117,2,2,5,23,95.7
2018-01-15,2018,1,3,Krishnagiri,Tamil Nadu,120,95,7,1,5,19,78.7
2018-01-22,2018,1,4,Krishnagiri,Tamil Nadu,120,89,2,4,3,14,79.5
2018-01-29,2018,1,5,Krishnagiri,Tamil Nadu,120,109,3,2,6,23,88.7
2018-02-05,2018,2,6,Krishnagiri,Tamil Nadu,120,94,5,2,5,7,74.4
2018-02-12,2018,2,7,Krishnagiri,Tamil Nadu,120,110,5,3,4,8,85.7
2018-02-19,2018,2,8,Krishnagiri,Tamil Nadu,120,96,3,4,2,6,80.1
2018-02-26,2018,2,9,Krishnagiri,Tamil Nadu,120,91,3,4,6,6,78.2
2018-03-05,2018,3,10,Krishnagiri,Tamil Nadu,120,83,5,2,3,6,74.6
2018-03-12,2018,3,11,Krishnagiri,Tamil Nadu,120,99,6,1,7,9,88.8
2018-03-19,2018,3,12,Krishnagiri,Tamil Nadu,120,84,6,3,4,9,73.8
2018-03-26,2018,3,13,Krishnagiri,Tamil Nadu,120,111,8,1,3,9,88.1
2018-04-02,2018,4,14,Krishnagiri,Tamil Nadu,120,108,7,13,2,4,89.0
2018-04-09,2018,4,15,Krishnagiri,Tamil Nadu,120,98,3,9,4,7,77.6
2018-04-16,2018,4,16,Krishnagiri,Tamil Nadu,120,89,2,10,2,6,79.9
2018-04-23,2018,4,17,Krishnagiri,Tamil Nadu,120,97,2,14,3,7,86.2
2018-04-30,2018,4,18,Krishnagiri,Tamil Nadu,120,106,8,18,6,4,88.8
2018-05-07,2018,5,19,Krishnagiri,Tamil Nadu,120,118,9,18,4,8,94.5
2018-05-14,2018,5,20,Krishnagiri,Tamil Nadu,120,98,4,9,5,8,84.2
2018-05-21,2018,5,21,Krishnagiri,Tamil Nadu,120,97,2,17,3,5,76.3
2018-05-28,2018,5,22,Krishnagiri,Tamil Nadu,120,118,9,15,6,8,94.6
2018-06-04,2018,6,23,Krishnagiri,Tamil Nadu,120,108,6,4,16,3,91.9
2018-06-11,2018,6,24,Krishnagiri,Tamil Nadu,120,99,6,2,10,7,79.4
2018-06-18,2018,6,25,Krishnagiri,Tamil Nadu,120,99,6,2,11,5,85.5
2018-06-25,2018,6,26,Krishnagiri,Tamil Nadu,120,99,6,1,16,8,85.8
2018-07-02,2018,7,27,Krishnagiri,Tamil Nadu,120,102,2,3,10,7,87.1
2018-07-09,2018,7,28,Krishnagiri,Tamil Nadu,120,99,3,1,16,9,83.6
2018-07-16,2018,7,29,Krishnagiri,Tamil Nadu,120,93,3,1,14,7,81.6
2018-07-23,2018,7,30,Krishnagiri,Tamil Nadu,120,98,2,4,12,8,78.5
2018-07-30,2018,7,31,Krishnagiri,Tamil Nadu,120,112,7,2,10,9,91.5
2018-08-06,2018,8,32,Krishnagiri,Tamil Nadu,120,95,3,2,3,8,75.9
2018-08-13,2018,8,33,Krishnagiri,Tamil Nadu,120,100,3,3,6,3,77.7
2018-08-20,2018,8,34,Krishnagiri,Tamil Nadu,120,86,4,2,4,4,73.0
2018-08-27,2018,8,35,Krishnagiri,Tamil Nadu,120,89,6,3,3,4,77.1
2018-09-03,2018,9,36,Krishnagiri,Tamil Nadu,120,89,9,2,4,4,79.0
2018-09-10,2018,9,37,Krishnagiri,Tamil Nadu,120,103,8,2,4,5,87.1
2018-09-17,2018,9,38,Krishnagiri,Tamil Nadu,120,97,8,1,3,6,78.0
2018-09-24,2018,9,39,Krishnagiri,Tamil Nadu,120,77,2,3,5,7,67.6
2018-10-01,2018,10,40,Krishnagiri,Tamil Nadu,120,111,28,4,6,8,100.0
2018-10-08,2018,10,41,Krishnagiri,Tamil Nadu,120,101,22,1,6,4,86.2
2018-10-15,2018,10,42,Krishnagiri,Tamil Nadu,120,110,18,3,5,6,86.3
2018-10-22,2018,10,43,Krishnagiri,Tamil Nadu,120,119,30,3,4,9,97.6
2018-10-29,2018,10,44,Krishnagiri,Tamil Nadu,120,101,24,1,5,4,89.7
2018-11-05,2018,11,45,Krishnagiri,Tamil Nadu,120,109,20,2,4,7,96.8
2018-11-12,2018,11,46,Krishnagiri,Tamil Nadu,120,112,18,2,5,3,91.7
2018-11-19,2018,11,47,Krishnagiri,Tamil Nadu,120,101,27,2,3,4,82.8
2018-11-26,2018,11,48,Krishnagiri,Tamil Nadu,120,110,21,3,4,9,89.6
2018-12-03,2018,12,49,Krishnagiri,Tamil Nadu,120,119,34,2,7,15,100.0
2018-12-10,2018,12,50,Krishnagiri,Tamil Nadu,120,128,33,2,6,18,100.0
2018-12-17,2018,12,51,Krishnagiri,Tamil Nadu,120,128,25,3,6,23,100.0
2018-12-24,2018,12,52,Krishnagiri,Tamil Nadu,120,116,34,3,3,19,100.0
2018-12-31,2018,12,1,Krishnagiri,Tamil Nadu,120,115,24,2,7,20,100.0
2019-01-07,2019,1,2,Krishnagiri,Tamil Nadu,120,113,8,1,4,23,97.7
2019-01-14,2019,1,3,Krishnagiri,Tamil Nadu,120,120,6,3,6,17,96.2
2019-01-21,2019,1,4,Krishnagiri,Tamil Nadu,120,91,4,3,4,12,80.0
2019-01-28,2019,1,5,Krishnagiri,Tamil Nadu,120,91,8,1,3,14,81.4
2019-02-04,2019,2,6,Krishnagiri,Tamil Nadu,120,104,4,2,5,8,83.8
2019-02-11,2019,2,7,Krishnagiri,Tamil Nadu,120,74,3,1,3,5,64.7
2019-02-18,2019,2,8,Krishnagiri,Tamil Nadu,120,104,5,3,4,3,84.3
2019-02-25,2019,2,9,Krishnagiri,Tamil Nadu,120,92,9,2,2,4,78.9
2019-03-04,2019,3,10,Krishnagiri,Tamil Nadu,120,90,7,1,3,8,73.4
2019-03-11,2019,3,11,Krishnagiri,Tamil Nadu,120,83,6,2,6,3,71.2
2019-03-18,2019,3,12,Krishnagiri,Tamil Nadu,120,84,8,1,5,7,71.6
2019-03-25,2019,3,13,Krishnagiri,Tamil Nadu,120,74,3,2,2,6,64.0
2019-04-01,2019,4,14,Krishnagiri,Tamil Nadu,120,90,3,14,4,8,79.4
2019-04-08,2019,4,15,Krishnagiri,Tamil Nadu,120,97,7,13,7,4,82.8
2019-04-15,2019,4,16,Krishnagiri,Tamil Nadu,120,112,2,13,5,6,90.1
2019-04-22,2019,4,17,Krishnagiri,Tamil Nadu,120,114,7,17,3,6,94.4
2019-04-29,2019,4,18,Krishnagiri,Tamil Nadu,120,123,8,16,5,6,97.1
2019-05-06,2019,5,19,Krishnagiri,Tamil Nadu,120,115,5,18,3,6,94.7
2019-05-13,2019,5,20,Krishnagiri,Tamil Nadu,120,100,8,14,3,8,83.2
2019-05-20,2019,5,21,Krishnagiri,Tamil Nadu,120,99,4,17,4,6,87.8
2019-05-27,2019,5,22,Krishnagiri,Tamil Nadu,120,93,5,12,6,4,82.9
2019-06-03,2019,6,23,Krishnagiri,Tamil Nadu,120,107,4,3,12,5,83.2
2019-06-10,2019,6,24,Krishnagiri,Tamil Nadu,120,104,8,2,17,5,82.2
2019-06-17,2019,6,25,Krishnagiri,Tamil Nadu,120,97,9,4,16,4,80.6
2019-06-24,2019,6,26,Krishnagiri,Tamil Nadu,120,108,4,4,14,5,86.8
2019-07-01,2019,7,27,Krishnagiri,Tamil Nadu,120,100,4,3,15,5,78.4
2019-07-08,2019,7,28,Krishnagiri,Tamil Nadu,120,110,4,4,13,7,91.1
2019-07-15,2019,7,29,Krishnagiri,Tamil Nadu,120,105,2,4,15,4,92.0
2019-07-22,2019,7,30,Krishnagiri,Tamil Nadu,120,96,6,3,11,8,78.1
2019-07-29,2019,7,31,Krishnagiri,Tamil Nadu,120,107,4,3,17,6,94.6
2019-08-05,2019,8,32,Krishnagiri,Tamil Nadu,120,87,4,1,4,8,75.1
2019-08-12,2019,8,33,Krishnagiri,Tamil Nadu,120,89,6,3,4,7,78.9
2019-08-19,2019,8,34,Krishnagiri,Tamil Nadu,120,106,5,2,4,7,83.9
2019-08-26,2019,8,35,Krishnagiri,Tamil Nadu,120,92,4,2,6,6,78.9
2019-09-02,2019,9,36,Krishnagiri,Tamil Nadu,120,87,7,3,4,6,75.7
2019-09-09,2019,9,37,Krishnagiri,Tamil Nadu,120,80,3,1,2,9,67.7
2019-09-16,2019,9,38,Krishnagiri,Tamil Nadu,120,90,9,1,7,7,74.9
2019-09-23,2019,9,39,Krishnagiri,Tamil Nadu,120,89,4,1,2,6,76.7
2019-09-30,2019,9,40,Krishnagiri,Tamil Nadu,120,108,8,3,6,9,84.3
2019-10-07,2019,10,41,Krishnagiri,Tamil Nadu,120,98,22,3,4,7,87.4
2019-10-14,2019,10,42,Krishnagiri,Tamil Nadu,120,116,32,2,2,6,93.7
2019-10-21,2019,10,43,Krishnagiri,Tamil Nadu,120,90,18,4,6,4,79.6
2019-10-28,2019,10,44,Krishnagiri,Tamil Nadu,120,108,31,1,6,3,90.6
2019-11-04,2019,11,45,Krishnagiri,Tamil Nadu,120,124,30,1,4,4,100.0
2019-11-11,2019,11,46,Krishnagiri,Tamil Nadu,120,127,24,4,5,8,100.0
2019-11-18,2019,11,47,Krishnagiri,Tamil Nadu,120,110,33,3,4,6,98.3
2019-11-25,2019,11,48,Krishnagiri,Tamil Nadu,120,89,19,3,5,3,79.5
2019-12-02,2019,12,49,Krishnagiri,Tamil Nadu,120,128,24,4,2,17,100.0
2019-12-09,2019,12,50,Krishnagiri,Tamil Nadu,120,124,25,3,2,21,100.0
2019-12-16,2019,12,51,Krishnagiri,Tamil Nadu,120,119,33,3,7,20,100.0
2019-12-23,2019,12,52,Krishnagiri,Tamil Nadu,120,113,31,2,5,15,100.0
2019-12-30,2019,12,1,Krishnagiri,Tamil Nadu,120,115,23,1,3,15,100.0
2020-01-06,2020,1,2,Krishnagiri,Tamil Nadu,120,80,3,1,2,13,73.3
2020-01-13,2020,1,3,Krishnagiri,Tamil Nadu,120,111,8,2,2,18,92.9
2020-01-20,2020,1,4,Krishnagiri,Tamil Nadu,120,97,3,2,2,16,79.2
2020-01-27,2020,1,5,Krishnagiri,Tamil Nadu,120,97,8,1,3,18,80.5
2020-02-03,2020,2,6,Krishnagiri,Tamil Nadu,120,78,3,1,3,3,67.8
2020-02-10,2020,2,7,Krishnagiri,Tamil Nadu,120,91,3,3,2,4,71.3
2020-02-17,2020,2,8,Krishnagiri,Tamil Nadu,120,93,9,4,5,8,75.5
2020-02-24,2020,2,9,Krishnagiri,Tamil Nadu,120,93,3,3,2,5,82.0
2020-03-02,2020,3,10,Krishnagiri,Tamil Nadu,120,93,6,3,5,5,76.9
2020-03-09,2020,3,11,Krishnagiri,Tamil Nadu,120,80,4,1,3,6,69.6
2020-03-16,2020,3,12,Krishnagiri,Tamil Nadu,120,103,2,1,4,6,80.5
2020-03-23,2020,3,13,Krishnagiri,Tamil Nadu,120,100,2,3,6,6,80.7
2020-03-30,2020,3,14,Krishnagiri,Tamil Nadu,120,94,8,2,5,7,74.0
2020-04-06,2020,4,15,Krishnagiri,Tamil Nadu,120,103,4,18,4,5,86.8
2020-04-13,2020,4,16,Krishnagiri,Tamil Nadu,120,95,4,15,6,5,77.0
2020-04-20,2020,4,17,Krishnagiri,Tamil Nadu,120,120,9,20,6,6,100.0
2020-04-27,2020,4,18,Krishnagiri,Tamil Nadu,120,92,7,11,5,9,79.7
2020-05-04,2020,5,19,Krishnagiri,Tamil Nadu,120,103,8,11,3,6,86.3
2020-05-11,2020,5,20,Krishnagiri,Tamil Nadu,120,88,4,11,4,7,77.2
2020-05-18,2020,5,21,Krishnagiri,Tamil Nadu,120,106,9,14,3,8,89.5
2020-05-25,2020,5,22,Krishnagiri,Tamil Nadu,120,121,8,20,4,6,100.0
2020-06-01,2020,6,23,Krishnagiri,Tamil Nadu,120,84,3,1,16,5,74.1
2020-06-08,2020,6,24,Krishnagiri,Tamil Nadu,120,112,7,2,9,6,91.5
2020-06-15,2020,6,25,Krishnagiri,Tamil Nadu,120,107,4,3,11,9,85.1
2020-06-22,2020,6,26,Krishnagiri,Tamil Nadu,120,94,9,2,12,8,82.2
2020-06-29,2020,6,27,Krishnagiri,Tamil Nadu,120,103,4,1,11,7,81.2
2020-07-06,2020,7,28,Krishnagiri,Tamil Nadu,120,103,8,4,9,6,83.1
2020-07-13,2020,7,29,Krishnagiri,Tamil Nadu,120,95,6,2,14,8,79.9
2020-07-20,2020,7,30,Krishnagiri,Tamil Nadu,120,91,5,2,17,5,81.2
2020-07-27,2020,7,31,Krishnagiri,Tamil Nadu,120,87,4,4,13,3,72.3
2020-08-03,2020,8,32,Krishnagiri,Tamil Nadu,120,99,3,4,6,4,82.3
2020-08-10,2020,8,33,Krishnagiri,Tamil Nadu,120,76,3,4,4,5,64.4
2020-08-17,2020,8,34,Krishnagiri,Tamil Nadu,120,105,7,1,4,8,83.7
2020-08-24,2020,8,35,Krishnagiri,Tamil Nadu,120,87,9,4,6,4,72.1
2020-08-31,2020,8,36,Krishnagiri,Tamil Nadu,120,93,5,4,4,8,79.8
2020-09-07,2020,9,37,Krishnagiri,Tamil Nadu,120,78,6,1,4,8,69.1
2020-09-14,2020,9,38,Krishnagiri,Tamil Nadu,120,69,3,2,2,4,61.4
2020-09-21,2020,9,39,Krishnagiri,Tamil Nadu,120,102,6,1,6,4,82.7
2020-09-28,2020,9,40,Krishnagiri,Tamil Nadu,120,82,3,4,5,8,74.0
2020-10-05,2020,10,41,Krishnagiri,Tamil Nadu,120,114,29,1,6,5,97.0
2020-10-12,2020,10,42,Krishnagiri,Tamil Nadu,120,105,20,4,2,5,93.9
2020-10-19,2020,10,43,Krishnagiri,Tamil Nadu,120,110,20,2,4,3,91.0
2020-10-26,2020,10,44,Krishnagiri,Tamil Nadu,120,115,25,3,6,7,89.7
2020-11-02,2020,11,45,Krishnagiri,Tamil Nadu,120,103,27,2,6,9,87.9
2020-11-09,2020,11,46,Krishnagiri,Tamil Nadu,120,123,24,3,6,8,96.5
2020-11-16,2020,11,47,Krishnagiri,Tamil Nadu,120,106,27,1,2,7,96.5
2020-11-23,2020,11,48,Krishnagiri,Tamil Nadu,120,104,21,1,6,8,83.8
2020-11-30,2020,11,49,Krishnagiri,Tamil Nadu,120,113,34,2,5,5,95.6
2020-12-07,2020,12,50,Krishnagiri,Tamil Nadu,120,98,18,2,5,15,87.9
2020-12-14,2020,12,51,Krishnagiri,Tamil Nadu,120,118,19,2,4,17,93.0
2020-12-21,2020,12,52,Krishnagiri,Tamil Nadu,120,119,31,4,4,22,100.0
2020-12-28,2020,12,53,Krishnagiri,Tamil Nadu,120,118,21,3,5,16,100.0
2021-01-04,2021,1,1,Krishnagiri,Tamil Nadu,120,92,7,1,2,14,80.4
2021-01-11,2021,1,2,Krishnagiri,Tamil Nadu,120,118,7,4,4,17,94.5
2021-01-18,2021,1,3,Krishnagiri,Tamil Nadu,120,92,2,1,4,20,78.7
2021-01-25,2021,1,4,Krishnagiri,Tamil Nadu,120,98,7,1,3,22,86.8
2021-02-01,2021,2,5,Krishnagiri,Tamil Nadu,120,87,6,3,4,9,69.3
2021-02-08,2021,2,6,Krishnagiri,Tamil Nadu,120,95,7,3,3,7,85.9
2021-02-15,2021,2,7,Krishnagiri,Tamil Nadu,120,97,3,2,5,3,78.6
2021-02-22,2021,2,8,Krishnagiri,Tamil Nadu,120,79,3,3,3,7,67.3
2021-03-01,2021,3,9,Krishnagiri,Tamil Nadu,120,84,2,1,2,6,69.8
2021-03-08,2021,3,10,Krishnagiri,Tamil Nadu,120,101,3,2,7,8,85.4
2021-03-15,2021,3,11,Krishnagiri,Tamil Nadu,120,87,2,3,4,4,74.4
2021-03-22,2021,3,12,Krishnagiri,Tamil Nadu,120,80,6,2,2,4,68.3
2021-03-29,2021,3,13,Krishnagiri,Tamil Nadu,120,96,8,1,5,7,80.2
2021-04-05,2021,4,14,Krishnagiri,Tamil Nadu,120,106,5,18,4,5,91.4
2021-04-12,2021,4,15,Krishnagiri,Tamil Nadu,120,95,5,12,5,5,82.9
2021-04-19,2021,4,16,Krishnagiri,Tamil Nadu,120,100,3,14,5,4,82.8
2021-04-26,2021,4,17,Krishnagiri,Tamil Nadu,120,90,9,12,6,5,80.7
2021-05-03,2021,5,18,Krishnagiri,Tamil Nadu,120,104,7,20,3,7,91.4
2021-05-10,2021,5,19,Krishnagiri,Tamil Nadu,120,96,3,15,2,6,83.3
2021-05-17,2021,5,20,Krishnagiri,Tamil Nadu,120,102,3,18,4,5,80.6
2021-05-24,2021,5,21,Krishnagiri,Tamil Nadu,120,113,3,12,5,6,88.0
2021-05-31,2021,5,22,Krishnagiri,Tamil Nadu,120,92,3,21,4,6,79.2
2021-06-07,2021,6,23,Krishnagiri,Tamil Nadu,120,104,3,2,17,7,86.3
2021-06-14,2021,6,24,Krishnagiri,Tamil Nadu,120,110,4,3,14,5,93.1
2021-06-21,2021,6,25,Krishnagiri,Tamil Nadu,120,92,7,2,12,9,79.8
2021-06-28,2021,6,26,Krishnagiri,Tamil Nadu,120,102,7,4,11,5,88.5
2021-07-05,2021,7,27,Krishnagiri,Tamil Nadu,120,90,3,1,13,8,80.0
2021-07-12,2021,7,28,Krishnagiri,Tamil Nadu,120,93,4,4,11,7,82.5
2021-07-19,2021,7,29,Krishnagiri,Tamil Nadu,120,91,2,3,11,9,74.8
2021-07-26,2021,7,30,Krishnagiri,Tamil Nadu,120,93,3,1,14,3,80.1
2021-08-02,2021,8,31,Krishnagiri,Tamil Nadu,120,99,6,1,5,8,86.8
2021-08-09,2021,8,32,Krishnagiri,Tamil Nadu,120,80,4,2,2,4,65.4
2021-08-16,2021,8,33,Krishnagiri,Tamil Nadu,120,91,6,3,5,3,81.7
2021-08-23,2021,8,34,Krishnagiri,Tamil Nadu,120,96,7,2,5,7,77.5
2021-08-30,2021,8,35,Krishnagiri,Tamil Nadu,120,91,9,2,6,6,74.8
2021-09-06,2021,9,36,Krishnagiri,Tamil Nadu,120,90,6,2,6,5,73.1
2021-09-13,2021,9,37,Krishnagiri,Tamil Nadu,120,92,5,3,2,8,82.8
2021-09-20,2021,9,38,Krishnagiri,Tamil Nadu,120,98,7,2,5,8,79.1
2021-09-27,2021,9,39,Krishnagiri,Tamil Nadu,120,94,8,3,5,5,74.4
2021-10-04,2021,10,40,Krishnagiri,Tamil Nadu,120,97,29,2,6,3,85.9
2021-10-11,2021,10,41,Krishnagiri,Tamil Nadu,120,112,33,3,2,5,97.4
2021-10-18,2021,10,42,Krishnagiri,Tamil Nadu,120,122,34,2,2,7,100.0
2021-10-25,2021,10,43,Krishnagiri,Tamil Nadu,120,96,19,3,5,6,85.7
2021-11-01,2021,11,44,Krishnagiri,Tamil Nadu,120,109,28,3,3,6,96.0
2021-11-08,2021,11,45,Krishnagiri,Tamil Nadu,120,129,31,1,5,9,100.0
2021-11-15,2021,11,46,Krishnagiri,Tamil Nadu,120,115,26,4,4,5,94.8
2021-11-22,2021,11,47,Krishnagiri,Tamil Nadu,120,126,22,3,4,6,97.9
2021-11-29,2021,11,48,Krishnagiri,Tamil Nadu,120,102,18,2,3,4,80.1
2021-12-06,2021,12,49,Krishnagiri,Tamil Nadu,120,123,18,1,4,21,96.7
2021-12-13,2021,12,50,Krishnagiri,Tamil Nadu,120,128,28,4,6,20,100.0
2021-12-20,2021,12,51,Krishnagiri,Tamil Nadu,120,114,33,3,3,23,100.0
2021-12-27,2021,12,52,Krishnagiri,Tamil Nadu,120,127,33,4,7,16,100.0
2022-01-03,2022,1,1,Krishnagiri,Tamil Nadu,120,100,4,3,6,17,86.8
2022-01-10,2022,1,2,Krishnagiri,Tamil Nadu,120,104,4,3,4,17,90.8
2022-01-17,2022,1,3,Krishnagiri,Tamil Nadu,120,106,5,4,5,21,87.9
2022-01-24,2022,1,4,Krishnagiri,Tamil Nadu,120,109,7,2,5,20,93.2
2022-01-31,2022,1,5,Krishnagiri,Tamil Nadu,120,85,3,2,4,13,71.3
2022-02-07,2022,2,6,Krishnagiri,Tamil Nadu,120,100,5,2,5,8,86.2
2022-02-14,2022,2,7,Krishnagiri,Tamil Nadu,120,99,9,2,3,8,87.6
2022-02-21,2022,2,8,Krishnagiri,Tamil Nadu,120,101,3,3,5,7,79.8
2022-02-28,2022,2,9,Krishnagiri,Tamil Nadu,120,86,3,1,6,7,74.0
2022-03-07,2022,3,10,Krishnagiri,Tamil Nadu,120,77,6,1,3,7,69.3
2022-03-14,2022,3,11,Krishnagiri,Tamil Nadu,120,88,6,1,3,8,73.8
2022-03-21,2022,3,12,Krishnagiri,Tamil Nadu,120,98,6,1,2,4,78.7
2022-03-28,2022,3,13,Krishnagiri,Tamil Nadu,120,91,7,1,6,8,74.2
2022-04-04,2022,4,14,Krishnagiri,Tamil Nadu,120,102,6,13,2,6,91.4
2022-04-11,2022,4,15,Krishnagiri,Tamil Nadu,120,99,3,12,4,5,87.4
2022-04-18,2022,4,16,Krishnagiri,Tamil Nadu,120,97,7,19,3,6,85.1
2022-04-25,2022,4,17,Krishnagiri,Tamil Nadu,120,112,2,17,2,8,89.8
2022-05-02,2022,5,18,Krishnagiri,Tamil Nadu,120,107,8,13,4,7,86.3
2022-05-09,2022,5,19,Krishnagiri,Tamil Nadu,120,104,6,15,3,5,91.4
2022-05-16,2022,5,20,Krishnagiri,Tamil Nadu,120,122,5,17,3,7,94.9
2022-05-23,2022,5,21,Krishnagiri,Tamil Nadu,120,97,2,17,4,8,77.3
2022-05-30,2022,5,22,Krishnagiri,Tamil Nadu,120,106,5,14,3,6,86.8
2022-06-06,2022,6,23,Krishnagiri,Tamil Nadu,120,103,5,4,11,7,89.6
2022-06-13,2022,6,24,Krishnagiri,Tamil Nadu,120,86,9,3,12,3,74.9
2022-06-20,2022,6,25,Krishnagiri,Tamil Nadu,120,105,4,3,14,7,91.0
2022-06-27,2022,6,26,Krishnagiri,Tamil Nadu,120,92,2,3,12,5,72.4
2022-07-04,2022,7,27,Krishnagiri,Tamil Nadu,120,103,6,4,12,4,83.0
2022-07-11,2022,7,28,Krishnagiri,Tamil Nadu,120,103,6,1,14,6,89.4
2022-07-18,2022,7,29,Krishnagiri,Tamil Nadu,120,101,5,4,13,6,83.5
2022-07-25,2022,7,30,Krishnagiri,Tamil Nadu,120,120,5,3,15,6,95.0
2022-08-01,2022,8,31,Krishnagiri,Tamil Nadu,120,89,7,2,2,8,75.8
2022-08-08,2022,8,32,Krishnagiri,Tamil Nadu,120,96,5,2,7,5,83.9
2022-08-15,2022,8,33,Krishnagiri,Tamil Nadu,120,97,4,3,6,4,83.9
2022-08-22,2022,8,34,Krishnagiri,Tamil Nadu,120,81,7,2,5,8,73.1
2022-08-29,2022,8,35,Krishnagiri,Tamil Nadu,120,86,3,1,5,5,76.9
2022-09-05,2022,9,36,Krishnagiri,Tamil Nadu,120,79,9,2,5,4,70.5
2022-09-12,2022,9,37,Krishnagiri,Tamil Nadu,120,87,9,3,2,5,76.3
2022-09-19,2022,9,38,Krishnagiri,Tamil Nadu,120,84,4,1,6,4,67.5
2022-09-26,2022,9,39,Krishnagiri,Tamil Nadu,120,102,5,2,2,8,79.5
2022-10-03,2022,10,40,Krishnagiri,Tamil Nadu,120,125,32,2,4,9,100.0
2022-10-10,2022,10,41,Krishnagiri,Tamil Nadu,120,95,24,2,4,7,84.0
2022-10-17,2022,10,42,Krishnagiri,Tamil Nadu,120,108,20,3,4,5,88.6
2022-10-24,2022,10,43,Krishnagiri,Tamil Nadu,120,109,19,3,3,9,96.6
2022-10-31,2022,10,44,Krishnagiri,Tamil Nadu,120,113,35,2,4,4,100.0
2022-11-07,2022,11,45,Krishnagiri,Tamil Nadu,120,104,18,4,2,5,93.2
2022-11-14,2022,11,46,Krishnagiri,Tamil Nadu,120,112,35,3,5,8,100.0
